 evaluate f: 1317070893.095673 in 5
 evaluate f: 10404345622.358526 in 3
 9.398748,16.040476,-21.238541,28.014757,17.136508,58.367068,-44.613573,-18.702202,-0.120067,7.467219,-42.107836,25.481349,27.217690,-45.857145,36.886608,20.921425,-32.166871,28.750268,-23.160447,-36.266782,16.099536,30.123835,-0.508251,43.872521,0.014261,-5.841361,51.404770,43.967764,50.068664,-50.689840,49.049014,-26.423973,34.197019,-9.406879,-12.604820,-18.522752,-55.513759,47.089950,32.481307,-28.208929,14.167663,-30.792454,71.687786,69.231525,-42.424707,19.084576,-90.864669,83.317168,60.967005,40.501140,2.740353,13.071441,36.566556,-7.841711
 20.556648,57.359184,-0.666438,26.299688,25.336881,33.880553,38.560235,57.435410,57.268998,17.218971,10.313708,2.717582,30.887853,7.691761,34.977431,35.117476,33.964041,10.397884,3.513266,41.344748,-11.762481,33.735011,36.409489,12.998190,16.517599,31.998120,24.846626,77.216941,-5.071776,53.916094,58.041018,26.405307,23.443365,26.315082,24.958355,34.517865,27.445218,58.173043,18.329508,76.552058,-0.740323,3.252790,6.541154,75.660561,-3.442530,6.024078,21.389864,48.374123,-9.188900,55.558252,55.277951,31.930010,24.605757,38.607391
 evaluate f: 6506419.091978 in 5
 27.726866,62.174562,-5.124848,3.726961,18.227722,0.065710,-3.758378,52.235025,49.799548,36.079851,17.717177,-17.892833,36.980751,-6.094356,31.929986,48.196314,39.593410,-1.465389,-13.620879,28.891279,-31.431779,28.283902,41.057150,1.284160,12.826597,46.524570,5.765428,72.263676,-16.679164,57.940277,59.369265,27.449808,21.559688,9.981661,23.155067,50.391367,33.201186,40.766317,11.268586,74.819815,4.331861,-22.303123,18.856012,84.397399,-0.581127,-20.704328,11.554724,80.571261,-21.486474,55.558252,53.065071,40.987733,20.205643,27.357611
 27.284071,60.327728,3.164795,24.929531,25.478564,-1.948163,0.570178,51.836821,43.303994,42.211266,14.298045,1.383792,34.042008,5.938287,31.729667,31.010532,36.980940,8.930135,3.430502,39.130242,-8.895859,31.408138,41.296944,11.682492,15.652689,26.093305,9.976941,71.954539,-5.132001,52.352776,57.911127,29.173531,30.369357,9.162478,24.684351,32.329243,24.118464,55.120726,15.058578,75.029689,2.518440,1.111127,23.363497,82.080439,-0.220822,3.720473,16.347455,43.156368,-9.224100,53.632453,53.144266,35.376132,27.696490,39.113262
 evaluate f: 14587594.637918 in 84
 28.410692,58.964212,2.675990,25.919777,5.711359,-1.966686,1.016024,51.673250,42.420919,43.031790,14.440911,3.103237,33.670873,7.629300,31.135013,32.646420,36.663000,10.601918,3.553647,40.720335,-9.482165,32.073795,40.840693,13.372033,14.859508,27.043160,13.315444,71.093771,-6.557811,52.085864,57.220098,30.913725,20.165114,16.164577,24.225615,34.035215,11.676319,65.628871,17.763023,74.274111,2.408043,2.267385,27.267301,78.397381,-0.392564,4.867187,14.842131,43.822179,-11.063986,53.071512,52.159005,37.305454,26.602163,42.218824
 29.835737,58.214924,0.521418,29.332870,8.229500,8.770648,0.355066,51.587223,42.712327,43.596517,12.038024,7.095263,30.984404,11.115321,30.989952,36.697221,34.097470,13.962306,1.644980,44.530081,-11.582348,35.590513,38.261091,15.984780,14.125763,32.597746,15.249738,70.084978,-9.662924,53.860984,56.338879,32.106042,17.116581,18.698672,23.964267,38.139893,1.685270,73.838178,19.406021,73.304638,-0.224593,5.885131,30.539789,74.986477,-3.022859,8.551035,16.216753,49.547189,-14.343163,54.762832,52.305588,38.351965,24.939740,46.532540
 evaluate f: 304514689.462251 in 1
 29.799834,58.055813,3.312777,31.131282,47.785452,1.348779,0.652338,51.692129,39.134087,50.742045,14.495322,11.452221,32.369725,8.333064,71.553948,-9.597903,35.946945,10.603760,2.892884,47.120498,-10.505524,37.868404,38.694694,14.737281,72.730542,-36.572026,15.483382,69.982410,-8.731608,54.188509,57.873244,29.899399,34.658099,8.389642,66.166098,-28.737936,2.898277,74.977142,19.860507,73.226721,0.677827,8.321000,31.059366,74.734217,-1.704087,11.063106,96.744067,-43.374969,-13.425928,54.955131,60.640286,25.192506,26.643364,47.032871
 29.644089,58.051643,1.287296,31.166763,39.321590,5.625821,0.388570,51.616197,45.284745,38.876493,12.880136,10.659753,30.976261,10.347398,58.008642,9.325637,34.436254,12.685790,2.045641,46.866168,-11.324825,37.840253,37.123827,16.508448,51.500933,-8.545573,15.267085,69.895769,-9.536631,54.614861,57.432099,30.194922,31.143144,6.841138,50.703366,-2.540616,2.307131,75.258168,19.591725,73.156213,-0.445110,8.080687,30.795865,74.663523,-3.003648,10.808301,68.680300,-6.721562,-14.222782,55.491462,58.231745,29.471880,25.815884,47.646985
 evaluate f: 24973229.172291 in 49
 22.733375,55.528302,42.155235,81.374272,9.539076,10.292312,30.716163,53.513846,54.059231,9.310350,17.883574,71.381235,26.082768,50.662222,28.683390,18.549755,29.453601,47.441770,48.839082,57.867404,37.475056,54.536607,36.648398,45.350449,7.126593,22.725755,28.321799,74.298761,26.430234,55.364256,54.767607,24.540896,9.979233,14.137087,16.531648,25.919030,31.020546,92.848370,24.882558,76.281506,17.525709,81.513464,15.670312,72.192885,22.738944,84.080616,11.477542,1.546217,22.773263,52.816469,55.673325,18.778746,62.001159,68.090698
 20.805427,56.734327,46.080401,76.293190,6.479756,8.474099,31.864014,53.541059,52.613490,9.010543,22.334207,66.550360,30.317251,46.142095,32.784752,20.115894,33.374796,43.168121,51.417471,52.191226,40.688531,49.361287,40.291571,41.353641,16.123559,23.099877,25.629708,75.794216,31.247275,53.040489,56.210642,23.610813,17.214156,9.467229,22.499473,25.589215,45.531344,80.120668,22.399450,77.779031,22.627649,76.886325,10.734348,77.443617,27.937830,79.173863,19.854514,6.404231,27.872687,50.610124,54.895487,20.425114,64.890258,62.034539
 evaluate f: 5011988.694347 in 7
 23.733027,55.885132,36.459616,78.100877,22.828681,18.363568,28.012850,53.088300,54.496187,9.537921,14.631858,65.101326,25.054345,45.895699,30.814239,15.933247,28.629405,43.177800,44.776622,55.517317,34.176970,49.724313,35.635882,42.274226,10.725563,17.268617,27.044467,74.002433,22.842724,53.367994,55.285938,23.902100,12.147302,12.244161,18.599787,21.110599,27.863521,89.481895,23.646546,76.005595,11.909087,74.121610,15.687862,72.154735,16.321991,77.171974,17.395850,-1.853007,19.083467,50.987993,56.148319,18.972752,57.883094,66.650151
 20.595450,56.629484,44.182417,75.841066,15.785373,29.370695,31.162701,53.372300,52.948166,8.768132,20.962376,64.897275,29.778910,44.827209,33.154320,18.978038,32.941951,41.961563,50.505695,51.998918,39.731408,48.461823,39.867692,40.532586,16.462392,21.212802,25.158514,75.653525,30.252649,52.595267,56.414047,23.239279,18.734808,17.778517,22.730335,23.959639,45.052875,79.817310,21.954095,77.668217,20.383113,75.057706,10.300651,77.400112,25.463417,77.599629,20.826806,4.650774,26.824664,50.225742,55.229422,19.949099,63.909349,61.950819
 evaluate f: 110109365.377472 in 47
 14.277180,53.472624,54.183509,99.151066,42.792603,17.216752,43.205735,52.880876,60.232032,-9.824075,15.872994,86.699276,24.613521,58.127005,20.613623,17.630728,28.344506,53.128950,71.764488,55.882446,61.904613,49.012819,37.488451,50.968044,-3.041340,27.035367,29.863708,76.803143,44.206770,48.461136,56.324396,18.425975,29.469804,22.308204,7.261172,29.444693,54.581724,92.185121,22.371827,78.659925,16.358975,101.364982,-1.269246,75.137509,23.822039,105.134190,-1.443224,0.269808,40.797897,44.335980,55.683113,12.583540,76.539176,72.491032
 21.028888,56.898932,46.992768,75.160337,35.853946,27.727816,31.371231,53.587549,53.632591,8.383937,54.739971,43.072979,31.490769,44.520630,33.334304,18.108631,32.432540,40.961278,29.364135,68.532565,31.885294,71.674457,39.110073,39.291347,16.302688,20.707052,25.868467,75.992364,30.098091,53.107481,56.798034,23.159890,24.740594,27.642671,22.831228,21.425409,45.706711,80.865002,22.658567,78.040586,62.801156,56.501790,10.983746,77.871752,62.255394,61.153793,20.686695,3.588669,26.642759,50.957026,55.257821,18.864819,63.393131,62.616160
 evaluate f: 17865506.986187 in 97
 20.557028,56.654913,46.080401,11.401800,3.212360,11.050071,28.436229,53.264643,45.748793,18.103547,79.907626,0.579364,116.471990,29.755265,102.327178,6.275076,115.277627,30.888494,30.723415,25.647880,23.510994,3.091204,102.292936,30.911408,143.938414,5.641303,24.277006,75.693651,8.613275,23.628876,56.282649,18.724429,11.579614,14.627035,131.989206,8.809438,44.041339,81.311594,21.147931,77.926406,56.252249,-9.848736,9.520041,78.052295,50.492706,-10.048735,130.353699,-8.640113,1.846486,18.050006,59.918975,12.036155,59.795964,57.534131
 19.947038,56.360576,44.311836,36.993056,4.847723,11.643733,28.281220,52.761314,48.678251,14.693663,60.719386,23.365073,83.408181,35.207395,76.702738,10.877983,83.508307,34.645376,37.340933,52.041757,28.852202,37.013607,78.965674,34.615669,96.514379,11.008974,23.785802,75.300912,24.900715,52.656768,56.454418,21.031900,13.494452,13.562718,91.384091,13.787826,43.555287,78.568234,20.738819,77.462193,54.618198,17.370534,9.101297,77.617056,51.180941,18.531500,90.244153,-4.286812,20.381004,50.861698,58.382855,15.139144,59.770282,60.308267
 evaluate f: 322627614.117017 in 73
 15.496860,56.289609,31.696280,46.146664,23.131146,-10.444994,33.748110,52.105668,52.155319,10.531001,40.717411,23.949053,61.703291,31.212021,62.689113,8.083146,63.314988,30.425473,31.792907,47.578041,21.759883,42.464340,63.034264,31.704777,68.226438,6.056678,25.744276,76.720384,7.519352,24.057941,58.474584,18.350007,15.220392,-1.728769,68.755247,7.215977,55.703221,74.555270,17.080913,78.794289,28.737351,22.625667,-8.277172,80.142040,26.467407,25.433621,69.044261,-9.015170,0.498572,18.772760,59.746544,14.027003,60.801833,56.968224
 31.730472,61.561122,26.933834,45.538943,18.115979,-2.656206,34.253829,55.356073,49.337205,8.711301,50.928649,29.237810,64.173736,45.777431,77.628382,20.272904,66.182869,42.891118,31.223370,61.259251,28.613354,59.437288,63.186099,38.783847,91.369677,32.921305,16.743000,71.826953,42.710723,62.500051,59.126632,12.964446,14.455532,6.053429,88.048573,31.226425,9.572823,53.152988,16.335236,74.766225,37.701178,25.766053,22.607922,84.295932,33.994124,27.734822,95.949000,15.496112,45.793076,65.247677,59.076341,12.870540,28.708123,29.988780
 evaluate f: 3902372.253719 in 97
 18.172439,55.452413,61.183484,106.407701,13.505575,5.785677,27.389459,51.504132,52.693767,9.195033,44.803697,87.460439,31.989124,51.643980,33.164097,24.456075,33.102670,47.747530,73.528575,108.141362,72.012236,130.962430,38.655917,45.070544,16.142792,29.178361,21.667252,74.130528,71.029135,127.817536,56.454418,26.179983,17.237875,7.961201,21.837155,29.528896,41.088569,71.363038,18.830663,76.074688,46.717372,109.564353,7.224589,76.182736,49.775155,114.019574,19.818212,11.678367,73.196855,135.871154,54.703964,23.611761,60.535907,65.272246
 19.258092,55.895384,46.593137,81.865078,9.812562,2.035806,31.050135,52.594481,52.334679,10.296007,28.320167,68.214790,31.575643,49.598057,32.310999,23.373442,34.617915,46.647760,62.034197,88.842415,50.000859,98.170584,42.085133,43.877195,15.907045,28.080184,23.844266,74.815820,53.215360,101.325701,56.005669,25.527710,17.497287,5.895114,22.459404,28.757416,43.402628,74.845858,20.623314,76.616805,24.158291,80.339986,8.869177,76.113441,26.286642,83.285575,18.199463,10.987428,52.633149,105.776960,54.425201,22.236770,64.482784,64.289017
 evaluate f: 267811628.603822 in 3
 19.590206,56.304269,40.821924,59.720872,17.942435,30.389654,29.485359,52.425971,50.523925,17.686005,37.966516,40.457810,51.273989,31.641336,50.727634,27.547899,53.619404,31.262640,48.964885,70.887656,35.544721,70.359777,56.297592,31.655871,49.813909,28.441148,24.627275,75.213991,44.793328,80.634658,56.089056,23.467419,16.919645,25.952194,50.880850,28.586645,44.696894,74.401758,21.802747,77.237981,29.179570,45.398612,10.141554,77.557516,28.803946,48.384211,50.074993,25.165252,42.653834,82.370203,55.939933,26.083701,63.792797,58.832923
 18.778039,55.767817,37.067589,80.439259,17.657211,33.059101,28.112378,51.927429,53.297428,9.324144,22.769663,62.209774,29.422657,45.081254,33.442450,19.492022,32.813877,42.582716,51.887215,88.027101,37.884117,95.346176,40.372836,41.408607,16.879224,21.415800,22.555841,74.557302,52.813607,100.541052,56.646677,24.527095,22.637321,26.287792,23.313570,22.642984,42.183798,73.648845,19.599367,76.544861,15.576960,73.289978,7.947679,76.603841,17.046174,76.660793,21.556537,4.678611,52.219551,104.920300,55.567348,20.740001,60.396176,64.188329
 evaluate f: 35599734.783951 in 62
 17.797158,55.383787,70.025022,107.882381,21.096079,-2.616176,23.511580,50.807469,55.731982,0.451356,65.463456,86.821563,51.846798,50.805216,59.928911,-1.866649,51.035002,45.194728,68.758747,109.952756,76.918288,131.392852,50.388261,44.071033,59.244826,-4.209326,20.209740,73.882467,68.720410,127.993116,57.811282,22.050947,13.494244,5.092810,59.006053,1.077146,39.791393,70.975240,17.741763,76.130084,72.431984,108.537820,6.305689,77.018408,73.966385,113.212446,66.280364,-35.844084,70.929028,136.030647,61.017163,10.125346,54.561749,64.731549
 18.962842,55.992372,73.679926,79.594933,19.103342,-2.991461,24.695068,51.544622,49.092822,13.865966,84.946793,61.459652,85.437479,43.241437,77.724065,16.503829,83.345474,39.939205,63.348443,94.830419,70.867345,94.436482,73.530455,39.545817,96.449919,18.234326,22.321358,74.608769,52.487915,99.862933,56.098044,24.779393,15.265887,5.353944,90.064204,21.071129,42.185709,74.778912,19.735912,76.955821,61.464253,61.419281,8.257957,77.948061,60.753361,64.784664,91.014930,1.657984,52.355305,104.141710,58.302951,19.914465,54.674013,63.449283
 evaluate f: 316793774.821506 in 73
 18.862204,55.766288,37.508135,81.237880,7.677781,14.317862,28.553462,52.041577,52.626162,9.655427,23.059566,63.251779,29.628454,46.018068,33.081978,20.472878,32.992684,43.474531,52.533701,88.643332,38.525145,96.150591,40.536751,42.144979,16.531985,22.857398,22.618428,74.569963,52.798771,101.091027,56.448493,25.015383,17.565157,15.209759,23.067138,23.782459,42.236833,74.131621,19.593389,76.527552,16.007724,74.402049,7.942314,76.603841,17.522856,77.766824,20.762668,6.027593,52.155011,105.477127,55.239600,21.228467,60.711050,64.793004
 18.822256,55.769247,37.159163,80.889621,5.719574,13.135577,28.310710,51.979212,52.709393,9.432216,22.827980,62.730964,29.498031,45.574006,33.221263,20.046383,32.876346,43.056110,52.037879,88.413553,38.049521,95.771291,40.430902,41.816402,16.680225,22.162493,22.588238,74.564797,52.765174,100.863389,56.523325,24.803679,17.252061,11.862740,23.172840,23.226290,42.217511,73.901184,19.600738,76.540997,15.659515,73.825869,7.949758,76.539033,17.140088,77.198619,21.142539,5.374997,52.140841,105.244896,55.382638,21.013281,60.491607,64.550965
 evaluate f: 3411897.267910 in 47
 18.771335,55.782663,60.170920,81.321387,16.350431,22.997233,26.244079,51.721683,50.871381,12.765856,64.251536,63.147187,63.055932,45.616434,59.734608,19.325299,62.355595,43.142709,58.286254,88.367888,59.815258,96.175034,60.706977,41.630803,64.302050,22.461059,21.880112,74.483286,53.012527,100.265319,56.177442,25.150701,19.754446,19.510705,63.074801,23.513989,41.543535,74.407732,19.094930,76.644147,65.058399,74.317516,7.560276,77.051133,64.732496,77.629736,62.763449,5.822634,52.679999,104.576078,55.567348,20.812894,57.441333,64.313041
 18.549701,55.765836,75.233079,80.197118,10.984923,29.367639,24.073980,51.353530,49.343170,14.280507,91.614852,62.029866,84.973571,44.241728,78.234154,17.462106,81.624394,41.826539,62.135107,86.886183,73.851448,95.153233,73.812017,40.378390,97.054494,20.379964,21.138550,74.352959,53.281420,98.722840,56.341421,24.325237,15.065136,21.921034,90.388235,22.045251,40.816233,73.820836,18.611091,76.677310,97.773280,73.292276,7.178958,77.570718,96.226635,76.535349,92.695929,4.005312,53.254933,102.972336,58.690354,19.849173,54.996550,62.846508
 evaluate f: 22792346.117944 in 26
 18.991610,55.800449,13.438159,81.481756,25.371860,14.928989,30.583614,52.289948,55.667802,6.931193,-19.042836,63.169280,-4.133743,46.479451,6.537384,21.573111,3.316501,43.952262,44.763181,89.778143,15.428243,96.293222,20.106221,42.864207,-31.305680,23.197078,23.518160,74.713470,52.070587,102.442263,56.722992,25.391389,24.505469,15.090738,-16.958137,23.950174,43.116611,73.886951,20.292875,76.515862,-34.481368,74.064389,8.501266,76.081242,-31.263123,77.521510,-21.091290,6.187154,51.055186,106.891461,53.628633,21.952396,63.220138,65.776408
 18.823134,55.792491,36.724861,80.776483,34.702345,11.594251,28.135624,51.937326,53.960824,9.695528,22.550412,62.440451,29.382050,45.359021,33.432493,19.718357,32.774817,42.880884,51.373281,88.513157,37.464694,95.629111,40.344978,41.676659,16.778684,21.816898,22.659015,74.586974,52.617093,100.870700,56.604994,24.867565,19.989334,13.649523,23.256593,22.938579,42.279070,73.789857,19.700222,76.584771,15.215135,73.454540,8.038914,76.659655,16.648988,76.836863,21.386299,5.074833,51.984957,105.245552,55.487319,21.035936,60.232199,64.573365
 evaluate f: 2964413.400957 in 49
 18.532120,55.765458,75.408568,79.868411,5.950752,22.273886,24.039699,51.344899,49.326430,14.085955,91.753011,61.635169,85.075251,43.874704,78.200451,17.129644,81.715243,41.465436,62.332548,86.556645,74.069009,94.810223,73.903928,40.056675,97.058614,19.949620,21.145820,74.354083,53.433929,98.435908,56.366296,24.075091,15.306525,22.770969,90.365085,21.646374,40.818399,73.688100,18.627865,76.677482,97.947957,72.885793,7.194004,77.587184,96.411216,76.535349,92.651838,3.604139,53.432688,102.690107,58.701126,19.581271,55.116471,62.598227
 18.517811,55.765823,75.548826,79.583840,6.318692,23.130481,24.011784,51.337724,49.273366,13.963681,91.862174,61.288545,85.161791,43.546798,78.123085,16.843761,81.793322,41.139550,62.493422,86.275374,74.248803,94.514450,73.979105,39.780946,96.989593,19.510391,21.154680,74.355504,53.559528,98.191054,56.367698,23.876431,15.274186,22.743326,90.312200,21.285117,40.821604,73.573939,18.645494,76.678459,98.085757,72.532569,7.209598,77.602790,96.557128,75.783400,92.453685,3.191754,53.579894,102.448345,58.653264,19.426337,55.215749,62.387821
 evaluate f: 2957903.427123 in 75
 18.513342,55.766069,75.587407,79.497672,13.227212,42.077070,23.999627,51.334838,49.503819,13.672509,91.890725,61.201903,85.189928,43.477990,78.187572,16.784477,81.820818,41.074783,62.532525,86.196318,74.290812,94.435477,74.001400,39.707355,97.015177,19.423920,21.156674,74.355745,53.590469,98.123242,56.387217,23.801658,16.946022,34.103757,90.322818,21.199745,40.821583,73.538620,18.650739,76.678914,98.121847,72.443905,7.214515,77.608743,96.594614,75.694831,92.463345,3.099029,53.616487,102.382552,58.666672,19.355611,55.244254,62.318248
 18.514605,55.766021,75.570807,79.526251,16.758075,32.932624,24.000680,51.335352,49.482124,13.694298,91.877845,61.233761,85.178860,43.505424,78.185981,16.809039,81.810374,41.100574,62.515447,86.223540,74.272293,94.463146,73.989253,39.729979,97.017906,19.465614,21.155165,74.355479,53.578105,98.146585,56.384830,23.820645,16.480573,25.165989,90.324879,21.233362,40.820849,73.549505,18.648639,76.678840,98.106824,72.477125,7.212747,77.607653,96.578845,75.727944,92.480821,3.139269,53.602136,102.405327,58.670506,19.368802,55.231810,62.340081
 evaluate f: 2937110.465465 in 6
 18.515339,55.765924,75.572746,79.530988,12.131888,13.185895,24.005901,51.336237,49.339221,13.864980,91.878392,61.234344,85.177710,43.503239,78.135470,16.802022,81.808321,41.099972,62.518015,86.229436,74.275814,94.467496,73.991553,39.738856,96.991140,19.447227,21.155867,74.355673,53.578483,98.151990,56.371867,23.838314,15.345390,16.527483,90.311269,21.229542,40.821595,73.554356,18.648346,76.678656,98.106524,72.476437,7.212223,77.605759,96.579021,75.727211,92.438226,3.128415,53.602232,102.410413,58.649617,19.393040,55.233458,62.347803
 18.514665,55.765861,75.575816,79.509092,4.902647,12.522902,24.002752,51.335721,49.100969,14.043648,91.874928,61.204414,85.173391,43.472552,78.048038,16.763340,81.801791,41.072425,62.525676,86.216245,74.286900,94.448928,73.977672,39.717463,96.948677,19.396638,21.155013,74.355525,53.585458,98.140972,56.347673,23.839018,13.868384,15.775910,90.285311,21.195422,40.820537,73.550461,18.647989,76.678633,98.107053,72.445756,7.211976,77.606547,96.580804,75.696596,92.380101,3.089455,53.610672,102.399080,58.616368,19.395604,55.234003,62.339736
 evaluate f: 2938073.038638 in 97
 18.514230,55.765975,75.576534,79.522494,5.679774,-10.734236,24.002208,51.335564,49.452912,13.722738,91.886101,61.217412,85.182430,43.481388,78.171423,16.795786,81.813454,41.071427,62.525042,86.211396,74.283107,94.449267,73.994533,39.714848,97.004752,19.438740,21.156353,74.355721,53.585534,98.134687,56.384493,23.816563,14.948735,0.007562,90.316932,21.215549,40.821961,73.545786,18.649649,76.678798,98.116296,72.461868,7.213427,77.607420,96.588787,75.713511,92.454643,3.116426,53.610622,102.392843,58.667457,19.372281,55.235531,62.337320
 18.516330,55.765982,75.568086,79.559026,12.574467,-0.562876,24.010884,51.337142,49.445025,13.805254,91.881848,61.260424,85.177980,43.522043,78.178964,16.831810,81.809987,41.112652,62.512338,86.243808,74.267699,94.484945,73.999837,39.755805,97.013855,19.486720,21.157583,74.356016,53.573147,98.163034,56.387063,23.845899,15.330080,6.233785,90.325069,21.258726,40.823452,73.559996,18.649055,76.678701,98.107002,72.504177,7.212573,77.604411,96.578639,75.755474,92.473211,3.163128,53.595570,102.421025,58.673295,19.399851,55.230481,62.363055
 evaluate f: 2932020.582902 in 98
 18.515399,55.765951,75.570758,79.537239,18.755262,50.253980,24.005845,51.336249,49.411262,13.794249,91.879097,61.240684,85.178030,43.508055,78.161571,16.811846,81.809282,41.102354,62.515882,86.231535,74.272819,94.470675,73.992558,39.740044,97.003818,19.461921,21.156093,74.355706,53.577092,98.153253,56.379476,23.835179,16.599307,33.785545,90.318307,21.237906,40.821865,73.554569,18.648544,76.678696,98.106805,72.483764,7.212388,77.605844,96.578950,75.734721,92.457563,3.139649,53.600592,102.411598,58.661456,19.388626,55.232070,62.349890
 18.514763,55.765989,75.565645,79.538422,20.477195,33.683582,24.000835,51.335527,49.515994,13.658497,91.877615,61.239526,85.176548,43.503702,78.196710,16.817032,81.808447,41.093136,62.512539,86.227239,74.269057,94.466594,73.987599,39.728723,97.020178,19.475369,21.154999,74.355448,53.576808,98.148471,56.389260,23.821611,16.784329,25.786629,90.325759,21.240509,40.821097,73.550978,18.648360,76.678821,98.106353,72.484936,7.212481,77.607484,96.578104,75.736370,92.486145,3.148224,53.600621,102.406571,58.678953,19.371102,55.227532,62.347458
 evaluate f: 2985830.498665 in 47
 18.516162,55.765928,75.564719,79.553062,13.504320,-18.160637,24.008181,51.336770,49.389247,13.832169,91.875471,61.256441,85.174048,43.520411,78.157310,16.823975,81.805551,41.113470,62.509560,86.244662,74.265771,94.484214,73.990642,39.752984,97.003103,19.479385,21.156033,74.355716,53.571968,98.164383,56.378531,23.846983,14.563532,6.233785,90.318556,21.253850,40.822106,73.560310,18.647905,76.678646,98.101676,72.499947,7.211752,77.604855,96.573514,75.750949,92.460930,3.157498,53.594488,102.422397,58.662502,19.399515,55.227655,62.361728
 18.515365,55.765945,75.568855,79.536474,6.977301,5.617680,24.004895,51.336150,49.356084,13.832696,91.876726,61.237498,85.175290,43.503159,78.142529,16.805838,81.806111,41.097218,62.515390,86.231490,74.272939,94.469346,73.987362,39.736592,96.995393,19.456645,21.155753,74.355645,53.577275,98.153079,56.374271,23.836868,14.846271,7.732996,90.312823,21.234359,40.821571,73.554731,18.648298,76.678715,98.105218,72.480821,7.212199,77.606051,96.577547,75.731885,92.449101,3.136840,53.600905,102.411205,58.656080,19.389143,55.230064,62.351027
 evaluate f: 4003983.386395 in 40
 18.514602,55.765992,75.568978,79.533446,16.791747,14.145102,24.001111,51.335523,49.474171,13.704654,91.879906,61.232851,85.177969,43.497018,78.182676,16.809149,81.809461,41.087172,62.516161,86.222685,74.273242,94.461571,73.989975,39.725599,97.013933,19.463575,21.155301,74.355506,53.579307,98.144663,56.386402,23.821528,15.962792,15.241961,90.322106,21.232681,40.821292,73.549503,18.648707,76.678825,98.108926,72.477664,7.212754,77.607545,96.580934,75.729132,92.475570,3.138800,53.603488,102.402805,58.673936,19.371962,55.229872,62.344595
 18.514642,55.765863,75.573034,79.513889,4.938434,12.017909,24.002028,51.335678,49.116714,14.022117,91.874436,61.206289,85.171981,43.470956,78.053862,16.766108,81.800538,41.068090,62.524053,86.217138,74.285155,94.449666,73.976056,39.715466,96.951106,19.402024,21.154808,74.355480,53.584907,98.141116,56.350006,23.838058,13.862620,14.933987,90.286135,21.198303,40.820525,73.550550,18.647884,76.678659,98.106628,72.448651,7.211915,77.606765,96.580245,75.699798,92.386045,3.094305,53.610083,102.398935,58.621516,19.393831,55.231576,62.342398
 evaluate f: 2992651.982983 in 3
 18.514551,55.765954,75.577472,79.519116,9.710016,17.463076,24.003452,51.335745,49.364807,13.819417,91.882953,61.218493,85.181015,43.486866,78.141581,16.790677,81.811437,41.081997,62.524406,86.215737,74.282929,94.453121,73.992963,39.722780,96.992492,19.431583,21.156110,74.355695,53.584111,98.139655,56.374709,23.825620,15.374142,17.440159,90.310827,21.214228,40.821628,73.548328,18.649167,76.678737,98.112778,72.461103,7.212993,77.606853,96.585533,75.712195,92.437400,3.112646,53.608916,102.398100,58.652677,19.381186,55.236495,62.338113
