 5433862.593474 gen 2 block 30 
 6710505.819778 gen 2 block 32 
 7030993.643959 gen 2 block 16 
 6809070.880409 gen 2 block 56 
 5335121.848929 gen 2 block 14 
 6730384.798529 gen 2 block 79 
 7749326.064575 gen 2 block 68 
 7263433.195692 gen 2 block 91 
 6515635.461635 gen 2 block 71 
 6701771.415015 gen 2 block 94 
 5757310.871279 gen 2 block 82 
 6582404.169829 gen 2 block 38 
 5907803.969711 gen 2 block 19 
 6872793.071041 gen 2 block 43 
 5823374.763905 gen 2 block 59 
 6623297.754387 gen 2 block 40 
 5909166.184474 gen 2 block 45 
 6700214.487999 gen 2 block 47 
 5929438.467298 gen 2 block 49 
 5819873.325401 gen 2 block 8 
 5934884.732603 gen 2 block 21 
 6146789.339744 gen 2 block 1 
 5885482.249607 gen 2 block 65 
 5817873.117592 gen 2 block 4 
 5929539.859691 gen 2 block 62 
 5126062.268266 gen 2 block 98 
 6511911.626976 gen 2 block 85 
 5929411.410337 gen 2 block 88 
 6491301.282506 gen 2 block 7 
 5840238.706744 gen 2 block 73 
 6802715.701276 gen 2 block 99 
 6341650.515017 gen 2 block 31 
 5828971.825676 gen 2 block 76 
 6035803.255205 gen 2 block 33 
 9007217.627316 gen 2 block 6 
 5910547.619734 gen 2 block 50 
 6746384.056221 gen 2 block 26 
 6830306.770560 gen 2 block 28 
 7424059.897468 gen 2 block 53 
 6332606.014697 gen 2 block 9 
 6606791.670115 gen 2 block 96 
 8517124.912472 gen 2 block 0 
 5943541.229476 gen 2 block 3 
 6075077.422196 gen 2 block 2 
 3506269.878888 gen 2 block 97 
 6154787.241495 gen 3 block 63 
 5138638.645473 gen 3 block 57 
 4700843.288311 gen 3 block 5 
 5867293.945946 gen 3 block 67 
 5668865.218455 gen 3 block 69 
 4728452.916934 gen 3 block 51 
 3253590.216597 gen 3 block 95 
 4372132.991605 gen 3 block 54 
 4734683.391890 gen 3 block 18 
 3252086.449253 gen 3 block 66 
 3356875.011569 gen 3 block 11 
 5157787.518389 gen 3 block 22 
 5195585.218521 gen 3 block 70 
 6594614.185922 gen 3 block 80 
 3252134.686178 gen 3 block 86 
 6926435.491672 gen 3 block 92 
 5581953.777779 gen 3 block 90 
 3265366.252838 gen 3 block 27 
 3252452.020718 gen 3 block 15 
 5903126.001950 gen 3 block 39 
 4813407.320906 gen 3 block 13 
 6561840.582243 gen 3 block 89 
 5210914.737721 gen 3 block 35 
 5072072.102741 gen 3 block 48 
 6242583.782072 gen 3 block 93 
 6696964.201265 gen 3 block 29 
 4735751.878402 gen 3 block 55 
 3295267.850214 gen 3 block 17 
 6517924.285329 gen 3 block 58 
 5908647.805423 gen 3 block 10 
 4687394.152045 gen 3 block 20 
 3259946.828676 gen 3 block 60 
 5824292.957812 gen 3 block 37 
 4702971.515238 gen 3 block 41 
 3257918.632624 gen 3 block 77 
 5387755.447909 gen 3 block 42 
 3265940.100346 gen 3 block 46 
 4806633.841159 gen 3 block 78 
 4845783.032472 gen 3 block 34 
 5818765.621484 gen 3 block 81 
 5000946.515401 gen 3 block 24 
 4691720.669730 gen 3 block 44 
 3260309.511846 gen 3 block 12 
 5478745.453603 gen 3 block 49 
 5091357.796819 gen 3 block 72 
 6804298.654342 gen 3 block 64 
 5966906.250268 gen 3 block 36 
 3269192.530417 gen 3 block 52 
 4057252.338692 gen 3 block 83 
 3347483.129098 gen 3 block 87 
 4706180.061981 gen 3 block 74 
 6697492.633925 gen 3 block 47 
 3254947.465182 gen 3 block 84 
 3256116.954177 gen 3 block 30 
 4729416.519878 gen 3 block 23 
 3258742.379079 gen 3 block 75 
 6698434.342557 gen 3 block 32 
 4008682.641148 gen 3 block 25 
 3263549.580820 gen 3 block 61 
 4698122.467007 gen 3 block 19 
 3273233.416037 gen 3 block 82 
 4686188.706412 gen 3 block 14 
 4715437.628327 gen 3 block 16 
 4553001.049579 gen 3 block 56 
 5386495.326005 gen 3 block 68 
 3264058.487655 gen 3 block 91 
 3274781.270968 gen 3 block 71 
 5823374.763905 gen 3 block 59 
 4711625.000374 gen 3 block 79 
 4692953.502899 gen 3 block 21 
 6375231.368609 gen 3 block 94 
 5451595.230067 gen 3 block 38 
 3252215.948214 gen 3 block 43 
 6560064.624822 gen 3 block 40 
 3267070.721676 gen 3 block 8 
 5044917.728171 gen 3 block 45 
 3439044.278734 gen 3 block 1 
 3256374.350331 gen 3 block 98 
 5411435.736627 gen 3 block 4 
 5398962.607868 gen 3 block 0 
 4768758.539150 gen 3 block 76 
 6491301.282506 gen 3 block 7 
 4706712.664094 gen 3 block 65 
 5910547.619734 gen 3 block 50 
 6501931.042183 gen 3 block 96 
 5435466.431352 gen 3 block 73 
 3252071.117333 gen 3 block 62 
 3253041.258329 gen 3 block 53 
 4827503.256537 gen 3 block 9 
 5929411.410337 gen 3 block 88 
 6300921.214588 gen 3 block 31 
 3258186.674264 gen 3 block 85 
 5300185.845302 gen 3 block 33 
 6746384.056221 gen 3 block 26 
 3662655.833265 gen 3 block 28 
 3250053.215634 gen 3 block 99 
 6330499.806322 gen 3 block 6 
 5943541.229476 gen 3 block 3 
 3248948.091490 gen 3 block 2 
 3506269.878888 gen 3 block 97 
 3250365.993769 gen 4 block 27 
 3270831.553693 gen 4 block 55 
 4734982.526394 gen 4 block 57 
 5903126.001950 gen 4 block 39 
 4008290.281472 gen 4 block 51 
 3265940.100346 gen 4 block 46 
 4817701.620980 gen 4 block 67 
 3261876.795584 gen 4 block 34 
 5385790.953799 gen 4 block 42 
 4700095.363333 gen 4 block 74 
 4734683.391890 gen 4 block 18 
 3259946.828676 gen 4 block 60 
 3249545.013519 gen 4 block 64 
 3257557.958318 gen 4 block 54 
 3250645.248582 gen 4 block 78 
 4749658.269617 gen 4 block 29 
 3249866.326310 gen 4 block 87 
 3251883.475018 gen 4 block 41 
 5581953.777779 gen 4 block 90 
 3252452.020718 gen 4 block 15 
 3283398.905499 gen 4 block 11 
 3249032.021112 gen 4 block 80 
 3253630.904412 gen 4 block 44 
 5072072.102741 gen 4 block 48 
 3270919.905637 gen 4 block 35 
 3265634.980874 gen 4 block 36 
