 604.429213,-608.473211,441.190173,-74.529372,420.239039,321.686254,604.417045,-126.823735,228.438113,281.569276,482.793423,195.674074,-125.483139,-198.482077,2.268377,146.250584,94.486927,-297.592940,125.306574,21.619004,246.185582,-135.849385,-200.018299,-77.667392,-18.808785,42.712662,-141.156074,-28.403297,3.083615,263.228808,-119.760049,-404.028739,65.313191,-105.732563,268.399009,-254.768595,-74.016703,-117.428927,-260.755850,51.678581
 -103.296305,-296.420219,446.359296,-137.316543,493.423060,93.589592,549.071271,-103.930688,227.912517,301.808901,406.352201,135.019464,-21.226002,-140.635133,-99.587994,168.261444,138.712811,-350.463286,229.432950,54.057879,361.512196,-181.595135,-299.750549,-114.536460,-52.789245,78.604872,-212.641246,28.413586,2.855531,284.779732,-151.052570,-435.832978,154.602370,-159.110961,315.452406,-253.105401,-85.925371,-87.860321,-18.573870,241.300685
 57.434747,-235.659034,344.665988,-246.840956,498.977753,20.950919,549.214968,-155.402250,254.276988,448.001437,378.663778,192.449925,-125.286158,-166.186596,-275.176537,111.105807,119.877983,-416.940979,455.625764,92.915661,305.795494,-173.263940,-268.503012,-213.747018,-149.760841,112.999844,-282.269020,149.164280,-7.582318,181.973128,-154.755536,-371.203578,315.417516,-328.710204,365.493860,-228.879331,-131.644625,-9.065150,121.250354,405.624443
 -101.410899,-299.633670,314.657137,-225.598335,553.453450,2.119780,554.212358,-99.800889,244.690441,301.813492,261.892746,179.764639,-23.050721,-54.563938,-119.125677,48.783115,147.018537,-348.775256,261.998946,7.958231,251.630400,-142.030089,-180.969482,-227.492529,-174.370332,144.186562,-218.583848,142.660051,22.671187,184.549012,-144.411487,-416.903604,224.986384,-217.221272,351.386774,-182.223258,-100.216595,40.010435,171.605805,290.565387
 -51.297895,-284.523907,274.954696,-268.358603,568.875509,-53.673774,572.556299,-108.448251,278.501592,383.135724,244.716484,250.153585,-104.464552,-64.906781,-252.727919,31.624915,175.238728,-434.284667,394.137510,27.504530,324.625484,-161.035839,-244.464930,-296.704979,-252.673658,176.858868,-258.967721,204.339301,26.736086,206.796484,-138.261796,-411.511061,267.538865,-304.262925,381.203203,-207.351371,-109.161340,82.924258,186.929998,356.027834
 -33.7083404256056340,-293.3324950608624704,192.6814891346410548,-308.6191895672048986,608.6789149430605903,-162.2849647712790215,563.4309305336904572,-72.4176823790130015,314.4988046292541526,396.2188924256494147,163.4247825678442894,309.8716090405658861,-172.9484126821018606,-45.2510659420305075,-284.4413381855449074,-50.4212540255029822,205.1120946225714476,-456.2848734282634950,400.5738964237955315,7.5998791487899560,257.8183385970066865,-113.9876921159990957,-217.7227007442036779,-313.8326471393160091,-307.2719994087076429,149.2999602615460333,-203.5783131540405861,196.3708650079951497,55.6410677840303549,167.3509286044277644,-103.3049856356125247,-310.1312130841481576,241.6927406726197773,-339.1375186514004554,399.1937221599702639,-198.8455645172154220,-88.3567597528491859,132.6916296927254280,234.8356645575789798,400.4940095044426016
 13.9693232819801736,-314.2242974301455547,100.1069915267327985,-334.0729063626547486,598.0004168404417442,-261.5003485901656290,513.7766402831531423,-14.2307509207219169,309.0695837147033558,322.0076352824147534,88.3432249544880079,300.1366910274253996,-198.9778444669210273,-5.8927550822860155,-282.0427982934452871,-128.6201249457618871,224.8075504559175499,-437.7257808625256530,381.4135843006866367,-16.3646383433292648,252.4132095084406728,-76.3633252964222464,-222.8838821446394434,-361.1554740879551559,-397.5143100528941318,143.2755016258558953,-187.4893887834236352,268.0714012628066030,106.9979625209552836,181.4493954358723613,-83.8239045520465140,-301.4124131501765760,239.1879953751526102,-361.6007893184153659,437.6753111133472771,-178.2665694099070492,-35.4663137673267386,215.7710163070024691,285.1672660839485616,402.5234363115112046
 -3.7704641857450234,-337.4282318679850050,38.6928669431937422,-369.6637204579331524,539.1938626945183159,-305.6940425068214608,502.0305599218599468,15.5951629014920989,302.4921933406020003,294.3387688073382265,78.4126662530917997,267.4235138299337677,-253.6473275321462779,6.4066731914442379,-328.3611167751659536,-186.2293111682527069,236.7788154754114771,-461.5489692728846194,357.0799621997776399,-15.2051670745485517,267.4176627008012588,-53.5120634367945769,-252.5179152092395327,-347.0677759935997528,-409.7359694398106740,108.9557632294037717,-177.9650768725642820,293.9323715204949963,126.6702310984418602,197.1962050194230471,-73.4012207059976873,-292.9759812544647843,232.1628375965720466,-318.9155326542559692,479.6079624655235421,-164.5880245715831904,33.5678881379446636,259.2853442554445564,326.5764190408045238,398.9005038116216610
 -33.6072806002927393,-351.1329966467519625,-11.0177641553735768,-403.5291379284469713,476.5725910811963786,-359.3584097861281066,465.1072152722721285,3.6347998273452724,249.6144233955258471,268.3190772530631421,56.1476792885102043,238.2263046923675347,-282.7979339760045150,-6.3616520652456092,-337.1692601247621610,-217.6925770394209678,201.4544648276188639,-503.2858153636447582,337.2112920918453938,-16.5372135833867766,260.7072005415088825,-47.6269116033719655,-271.0077036255162284,-310.1762005854354811,-415.1268495237157481,88.3638097268487854,-186.9090185487740996,319.9655561066396672,117.8237378682556198,212.6802577495827791,-49.6613319284295187,-258.6119726692581366,251.7621604116647234,-316.6768126305447026,535.8258315279873614,-159.1607114922420294,111.3516028547637120,301.7028264365017662,379.4610371002529519,444.9396826012143720
 -80.5626960038428592,-354.6134054692306563,-85.9563456020829904,-448.8450512702056585,389.4196858027661392,-437.4654829167449748,387.7841337973736699,-64.8760676059910111,177.8770686079793677,227.8537356268827239,-2.8702277422801501,185.2190183382062116,-327.8360289397093652,-67.1946874531047627,-378.1180227141941259,-266.3595738323381852,112.7908743199535024,-545.5622021367843217,339.0886974368331153,-39.5121367354267221,238.1415367888405115,-56.4164831196725274,-306.9149009092687947,-287.4687795131417261,-465.1908620206319256,102.2224409691938973,-192.6798478922017637,343.5541210027208763,109.1400508411691703,241.9395223199418297,17.5967242005609421,-187.5813534556754121,296.8385849286775624,-235.0848270895152723,604.8004076019190052,-107.1650196427290780,252.0669520925082452,336.1170606139124857,470.1295004157930180,481.4353059992856174
