 28.859583,58.020369,8.700750,63.399232,16.689101,-2.310503,3.991211,51.455314,56.228162,10.356395,6.028401,35.867375,23.409055,29.496843,39.192709,10.230103,27.437248,29.299836,18.543933,67.532028,0.000117,71.200624,33.648581,32.784397,23.604070,3.162445,16.049201,70.897762,4.356675,49.410724,56.420202,27.346131,21.817046,3.841114,30.762482,6.713416,2.015979,78.926484,20.801721,74.249217,-6.261775,40.382514,31.662085,75.876349,-7.161237,44.239768,35.681319,-9.396635,0.532545,47.767898,57.734231,20.963208,36.089149,61.992760
 28.838620,58.034117,8.706641,63.394258,17.879220,-2.926384,3.921479,51.425740,56.231828,10.354734,6.019779,35.868365,23.401656,29.483716,39.209348,10.228563,27.431053,29.284851,18.518392,67.544929,-0.014304,71.205183,33.641709,32.775420,23.633351,3.143109,15.999239,70.873254,4.319001,49.423394,56.417582,27.349552,21.804933,3.942208,30.766695,6.710422,1.939325,78.902864,20.427849,74.262125,-6.268516,40.388811,31.588786,75.846093,-7.166091,44.244829,35.742692,-9.397929,0.500707,47.782420,57.732954,20.991298,36.010281,61.986075
 26.794226,59.629204,3.771072,26.023853,10.934893,27.366455,16.595318,52.992176,45.148724,37.720673,15.737432,4.421741,34.720642,4.961011,61.464219,9.525192,37.875036,7.584926,3.548194,40.867903,-9.235337,32.553617,40.272355,11.866222,58.917708,-9.401812,15.779107,73.382600,-5.239259,52.901527,58.603947,28.722900,13.481624,21.193547,55.830014,-3.776537,22.488453,59.355404,18.047724,76.527466,2.981686,2.693047,23.205569,84.616229,0.443955,5.292379,75.108474,-4.145122,-9.442362,54.172216,57.812771,29.219240,27.399960,39.657313
 27.582076,59.894363,3.749728,25.953022,10.754784,27.562440,12.476751,50.865612,44.700615,37.582104,15.739649,4.289466,34.584794,4.818509,61.550309,9.465084,37.719840,7.506455,3.454286,41.083609,-9.282534,32.572294,40.202765,11.784781,58.970735,-9.527028,14.854013,74.523368,-5.820768,52.747161,58.943538,28.744943,13.881786,21.363308,55.845897,-3.935197,24.576509,57.422842,17.890310,78.172718,2.969802,2.553888,24.502517,87.012670,0.412480,5.171777,75.223107,-4.243665,-10.148508,54.049321,57.872214,29.497854,29.326658,38.417026
 27.271234,61.122598,3.822476,26.125292,10.677589,27.645096,10.054826,53.262390,44.887330,37.659515,15.566958,4.279191,34.947532,4.540088,61.452126,9.500589,38.187211,7.140107,3.775000,40.835877,-8.640493,32.534959,40.500187,11.423824,58.930571,-9.378740,14.586099,74.389388,-4.696383,52.589465,59.134635,28.394608,13.832902,21.328187,55.827001,-3.755263,24.596723,57.524492,17.953328,77.825268,2.880781,2.650037,24.647796,85.362078,0.328158,5.243647,75.112277,-4.149631,-8.528585,53.776544,57.720710,29.020184,26.586365,40.213425
 27.577837,60.231111,4.298559,25.461631,10.606586,27.721103,7.468038,52.608472,44.935469,37.629020,15.905925,4.279770,34.392367,5.067532,61.568394,9.469030,37.263881,7.700708,3.666611,40.928305,-9.227777,32.578617,40.106664,11.903307,59.157194,-9.689254,14.240869,74.569692,-5.219414,52.909848,58.634703,28.496843,13.852709,21.329940,55.889063,-4.046665,25.405770,57.161892,17.997877,78.008450,3.078900,2.569485,25.101769,85.600132,0.570366,5.183456,75.338250,-4.281510,-9.468478,54.224562,57.780781,29.423879,30.569226,38.009633
 27.436293,60.477721,3.849266,26.061457,10.573944,27.755949,6.565582,52.755264,44.954729,37.645285,15.752189,4.220856,34.834011,4.625268,61.479198,9.451517,38.130384,7.239773,3.951570,40.885562,-8.649306,32.586309,40.434924,11.521075,59.007825,-9.489503,14.107474,74.509397,-4.525555,52.620517,59.003037,28.401718,13.863539,21.332179,55.843494,-3.921474,25.356403,57.051809,18.014252,77.873435,2.921573,2.542331,25.166579,85.228445,0.372400,5.167843,75.158938,-4.186006,-8.527106,53.856827,57.760291,29.175786,28.168860,39.532653
 22.912653,58.617301,6.499296,25.599637,9.856640,28.510642,2.592423,51.315813,45.519025,37.089406,18.034245,4.008858,36.595893,3.764270,63.287759,9.541344,39.793116,6.347487,8.029474,40.934815,-5.824305,32.762021,42.288327,10.633370,61.735940,-9.530222,10.008296,71.921794,-1.290614,52.115609,60.122173,27.777949,14.015822,21.795754,58.182623,-4.202454,29.552309,58.782185,14.943597,75.392763,4.836854,2.502560,19.590137,83.212323,2.374435,5.251321,77.648260,-3.285526,-5.588761,53.294637,58.262042,29.108640,31.193222,39.519566
 14.599814,55.511639,72.847107,37.371849,17.641020,3.454179,47.305258,52.992054,41.652083,29.071328,98.800269,28.107546,117.461758,48.994541,68.118456,78.661244,114.071191,52.046053,64.828913,52.244620,59.794689,34.360541,105.376255,47.027405,97.851519,106.848774,29.924007,78.779396,49.295533,51.113699,52.180077,28.167023,17.394897,5.407996,91.441489,95.082199,69.242275,80.823190,22.262694,80.152033,93.036796,19.580655,-3.148138,79.184180,88.732003,19.576023,64.152904,120.131454,45.043727,47.459913,47.563269,42.629061,83.027714,69.833881
 19.142147,57.955467,74.533183,37.869557,17.609959,3.383702,42.868402,56.468942,49.692779,34.447942,97.582312,35.497521,87.153091,53.938138,74.263918,64.925473,79.775484,65.807914,65.680164,51.355322,60.786049,34.530651,83.712129,52.242587,91.317675,81.395494,30.466014,78.259757,48.587324,52.745131,78.105058,49.656564,17.336844,5.355370,79.705567,57.398838,47.960695,78.096734,24.753506,79.404166,92.790757,20.834613,10.644556,77.411873,88.878760,20.826607,72.257047,94.108592,44.885278,49.457053,83.421572,73.530613,80.210178,64.289882
 20.052880,57.346324,72.552703,34.681641,17.548250,3.243323,40.851598,56.211837,55.903080,41.322417,98.527697,34.869245,88.817516,52.126744,71.655069,63.790372,80.693439,57.634108,65.194711,51.110651,61.026027,34.172105,82.908429,51.243023,91.246605,81.333524,30.087115,78.002170,46.853469,53.869306,64.480792,39.557980,18.653813,6.548085,78.484340,61.704257,48.965480,79.032483,24.800295,79.062615,91.256658,24.324053,11.867486,76.894057,87.966853,23.151460,72.172497,92.979769,43.389507,50.497502,53.207961,40.881997,77.262875,66.744628
 20.709257,57.259792,69.919632,32.626214,17.482834,3.101155,39.738269,55.733597,49.820224,36.516895,98.798286,34.409700,90.193663,52.345667,70.180545,63.647885,81.529555,56.677929,64.179912,51.543713,60.589651,34.433577,82.879988,50.791714,86.452098,76.274598,29.817895,77.801938,45.857480,54.127424,59.599543,35.712843,21.763799,9.449473,77.754680,65.206882,49.026537,79.983064,24.857370,78.834052,91.563594,23.682894,12.551439,76.663984,88.049369,22.193200,70.616047,85.896149,42.438545,50.839022,59.965332,50.828542,75.207071,68.258322
 21.645532,57.268036,65.676946,30.437786,17.358161,2.837053,38.231259,55.035070,48.091012,35.941222,96.763489,35.304118,92.771130,50.744441,66.719765,60.679451,84.877070,52.579224,63.555562,51.090777,60.348564,35.021194,82.172930,48.324755,86.692035,78.366573,29.419259,77.460459,44.179818,54.162911,57.835928,35.937719,22.755277,10.357372,76.643970,67.087948,48.638863,81.505780,24.958715,78.507923,91.309889,23.033601,13.333031,76.480260,87.498207,21.132801,70.152387,87.521447,40.732970,51.107696,48.857117,41.549556,71.336429,67.517001
 20.183646,56.435584,45.905085,35.322002,18.126202,-2.903529,29.676807,52.983242,43.037734,32.722036,66.378512,21.816416,84.837039,34.709779,64.118248,52.637174,84.034248,37.460639,41.245456,50.528987,33.031652,35.997148,79.635180,35.761975,80.117720,63.604119,24.364055,75.386440,27.114330,52.611625,54.097012,28.939420,23.082822,3.922810,75.836934,58.546858,44.155911,78.975995,21.221193,77.484286,57.768069,15.571723,9.565541,77.410524,54.128311,16.605608,65.534984,72.455183,22.711546,50.668316,51.544949,37.673164,61.534665,61.725804
 34.054718,60.404449,-25.616314,30.763433,3.555406,33.618510,-20.046285,50.458915,52.938105,24.632246,-19.690582,22.830310,10.521275,22.602353,42.564105,-2.370679,17.005475,23.820186,-25.670184,48.559931,-43.873509,51.798856,24.160479,24.837288,19.569229,-18.437140,6.022608,67.305276,-35.646290,55.429344,62.190688,24.078907,9.190269,23.764203,28.022071,-14.667063,-11.473213,58.390307,15.558062,71.155871,-32.554530,16.860044,39.127146,77.159848,-35.005864,18.550202,41.292885,-32.123613,-41.112039,59.104907,62.513884,20.747706,0.862541,28.713257
 26.340892,60.484296,-19.244366,32.947184,4.485250,32.705563,18.737930,62.533905,49.392357,23.928594,3.067159,10.251169,33.064209,8.820963,37.837644,7.687697,24.488268,-6.022417,-24.677205,51.729028,-35.831175,43.746263,23.768350,13.656219,30.831109,6.845256,9.914199,67.850474,-20.749568,61.014551,15.494026,15.477774,13.061055,23.768466,30.426372,33.185635,10.621813,64.879870,11.455865,68.617485,-21.283387,17.758714,0.352918,62.784520,-22.429524,19.884289,38.489684,-2.728650,-20.901596,62.886964,19.701477,-7.191726,16.312436,42.542285
 27.272586,57.182523,10.627849,17.348624,5.266725,31.961051,23.671973,57.251726,39.738711,17.324775,-10.046460,20.437429,-5.747783,21.490582,38.258258,9.334534,2.059672,31.669222,-12.459104,47.961832,-21.116891,39.511723,23.116223,17.171009,32.868740,10.927794,9.513498,68.953032,-16.912230,61.026959,24.909819,16.950705,13.440773,23.818649,30.791677,18.550990,6.760624,63.697941,10.953470,70.055928,1.832192,8.652020,-0.113132,64.671132,1.404908,10.200130,42.302310,2.343813,-19.925621,62.956490,32.949468,10.488587,2.874858,37.361371
 26.131983,58.271451,-9.417750,44.544819,5.876604,31.383938,28.972468,54.139351,44.229168,17.945021,-9.003499,13.450587,31.992508,22.541170,27.146346,13.854601,33.583037,26.503094,-8.772741,42.943812,-17.091436,35.258935,19.560798,21.423625,26.740293,13.460997,9.724304,69.855048,-11.728835,51.831275,31.754420,17.224450,11.838443,24.235214,24.796531,20.218467,6.865562,63.268368,10.844935,71.404248,0.243129,8.121767,0.329710,66.696793,-0.167603,9.480629,39.400567,4.128585,-14.182844,52.721207,32.627083,13.355467,21.494050,39.904092
 26.301181,58.027845,1.374849,30.628510,6.329843,30.953554,31.154645,55.220474,48.112272,17.758469,6.020015,15.129631,21.340746,24.274719,26.850134,12.862262,22.695086,30.259338,-7.593415,45.607871,-17.515805,36.546750,20.648208,23.212942,25.548059,11.264273,10.409891,70.287244,-11.579356,54.051509,37.734567,14.286761,11.390987,24.270253,24.172582,20.912619,8.052367,63.420223,11.057542,72.323879,1.137808,12.051808,1.001048,68.528761,-0.908978,13.240258,41.213389,-0.037024,-15.580367,55.255176,37.868243,12.282526,16.317107,44.651776
 32.632875,61.137645,-0.340669,26.723246,12.872262,30.664387,37.547077,55.487098,44.557405,38.622504,12.218136,5.127194,31.820611,6.823985,58.719430,9.538275,34.919770,9.518992,-3.216415,40.837200,-14.350028,32.356966,37.190554,13.761028,54.682678,-9.099420,24.415187,75.645966,-11.200531,54.148835,56.336343,30.158850,13.694836,22.055436,52.217411,-3.089076,11.844204,60.214872,22.714831,78.212654,0.151230,3.066617,28.664254,86.700994,-2.499158,5.439274,71.166314,-5.416698,-15.262966,55.562869,57.113625,29.473243,21.642889,39.949587
 20.164563,56.436735,45.852607,35.401450,-0.737553,6.562476,29.593797,52.972727,42.857462,32.540559,66.343441,21.864556,84.777013,34.780232,63.941750,52.653094,84.000154,37.524755,41.143303,50.536835,33.026064,36.089507,79.545524,35.826169,79.958166,63.701727,24.307022,75.444981,27.006571,52.606156,54.058565,28.936551,11.322230,14.821937,75.853997,58.583169,44.113506,78.938588,21.178963,77.465049,57.718114,15.611654,9.540182,77.438829,54.089207,16.642985,65.527469,72.520548,22.618442,50.655098,51.442148,37.727962,61.445628,61.776386
 20.185076,56.409128,45.943596,35.259901,7.794288,10.211411,29.637716,52.988890,41.161013,31.570156,66.310028,21.994632,84.728411,34.819972,64.070474,52.569640,83.520643,37.580346,41.191435,50.568935,32.842620,35.857666,79.401829,35.751060,80.015803,63.514155,24.353328,75.355106,27.104172,52.603624,54.207653,29.207441,12.213722,15.027812,75.542597,58.316969,44.121552,79.058247,21.196471,77.512909,57.812831,15.678059,9.512159,77.413602,54.138404,16.705276,65.357209,72.358774,22.661701,50.686337,51.919227,37.960251,61.537876,61.602557
 20.180784,56.456115,45.556416,35.313494,7.606193,10.142579,29.646682,53.002798,42.990761,32.432879,66.297464,21.642000,85.120487,34.685294,63.667656,52.420126,84.614429,37.492431,41.150553,50.599952,32.896831,35.915066,79.109535,35.597929,80.161218,63.769154,24.349076,75.366474,27.118178,52.606952,53.652059,28.801094,11.808294,14.807662,75.899189,58.958382,44.103322,78.967300,21.198714,77.503162,57.711661,15.564163,9.530897,77.405816,54.023718,16.585317,65.364799,72.643124,22.702718,50.679830,50.855576,37.359332,61.321943,62.040869
 20.179392,56.439280,45.919013,35.310670,7.516635,10.108995,29.637929,52.979734,42.792141,32.359899,66.319386,21.931812,84.550904,34.777876,63.795709,52.444826,83.730969,37.542855,41.187221,50.533645,32.936174,35.944615,79.214861,35.697897,80.020543,63.575869,24.346727,75.373202,27.083841,52.613865,54.001663,29.035467,11.922848,14.875235,75.687076,58.502060,44.107195,79.008036,21.197788,77.503063,57.787013,15.655959,9.529040,77.408219,54.145675,16.683525,65.367489,72.423732,22.657573,50.681740,51.548519,37.741317,61.474834,61.601867
 20.179565,56.436659,45.730775,35.318403,7.430021,10.076841,29.632845,52.983844,42.745590,32.353374,66.315814,21.816806,84.815141,34.759590,63.806560,52.537413,83.995697,37.530782,41.167344,50.554893,32.931794,35.949179,79.418103,35.684320,80.022270,63.610373,24.345277,75.376983,27.079961,52.608627,53.899518,28.948634,11.988159,14.915621,75.727439,58.597283,44.116696,78.987870,21.197837,77.500679,57.739721,15.602166,9.530189,77.408357,54.081840,16.627620,65.361476,72.462655,22.658535,50.672944,51.363624,37.672456,61.434904,61.804837
 20.184297,56.441041,45.915470,35.328814,4.349009,14.175133,29.665615,52.986805,43.028989,32.769630,66.386824,21.816187,84.846966,34.693930,64.130692,52.632055,84.038601,37.460562,41.246085,50.520764,33.045819,36.000920,79.635819,35.742569,80.106768,63.606418,24.371184,75.413481,27.121502,52.611663,54.098227,28.948183,11.915471,16.705340,75.888145,58.524106,44.159343,78.966966,21.234007,77.492626,57.781375,15.567900,9.571611,77.423410,54.140412,16.601067,65.508828,72.438093,22.717090,50.664594,51.554448,37.667624,61.541557,61.720531
 23.464961,54.933268,13.849042,41.128623,37.458257,5.004085,17.217938,51.459970,46.965666,37.091225,2.651615,4.407566,18.037355,2.914773,56.111581,0.199305,23.173282,6.203223,30.148862,67.986937,9.682700,55.001095,29.590566,12.782345,46.001545,-24.061837,22.252109,71.493847,26.502578,82.939764,56.869405,30.665310,32.525785,6.056279,46.970072,-13.227316,14.454632,88.315935,21.808553,74.254004,-9.930363,3.025606,20.759637,71.651282,-9.274783,7.859828,69.656286,-22.824955,23.863058,85.438988,58.474040,27.605937,47.418834,64.827395
 23.642512,55.469801,13.021760,42.743241,37.510372,4.972657,16.271062,51.728278,47.087677,35.893436,22.789613,38.049653,37.511876,19.632179,52.677992,3.055914,40.808380,14.990321,3.309178,22.084187,6.601940,42.429010,36.312549,17.463412,44.569853,-15.026581,22.264013,71.707055,25.879873,78.629623,50.984539,23.333668,32.441660,5.979181,45.080923,-4.268212,15.033581,87.381267,21.895842,74.439056,4.630088,30.177355,21.177714,72.032618,2.341014,29.729736,63.642345,-15.779658,23.210333,81.304284,52.653992,13.975382,21.305303,18.554957
 23.902958,55.569873,13.073268,46.986623,37.560681,4.942648,15.767942,52.361750,47.286848,35.563641,26.113964,37.051271,35.768108,18.755537,53.216707,2.883598,38.420972,15.597746,14.014119,60.059247,8.058033,50.781285,36.757979,15.755204,44.023367,-14.068461,22.284534,71.869465,19.729313,52.214786,54.203734,25.031446,32.301545,5.791987,43.993279,-3.568837,12.376121,56.079059,21.998913,74.609554,5.759736,29.697908,21.681751,72.423934,3.355462,29.452067,63.721339,-16.466673,18.155548,53.483568,55.434683,16.748182,19.212481,52.177905
 25.855859,57.554833,11.590985,45.666144,37.657709,4.885896,14.589363,49.072035,47.649788,35.347387,29.881700,28.395233,30.856934,16.921215,54.215980,2.951616,33.795175,17.095296,13.450367,66.446435,3.842019,54.161555,33.914497,17.640820,43.162928,-12.990128,22.311392,72.710177,21.713055,51.283260,55.999321,29.047684,32.019281,5.426377,43.158121,-3.937760,7.023432,56.195182,22.052857,75.460785,5.815777,26.172425,23.046698,76.231958,3.760840,27.819186,62.693348,-16.367055,20.005392,52.248637,61.186104,21.356311,31.863775,43.951114
 28.210259,58.472337,7.921075,47.420430,37.747244,4.835360,12.201845,49.826692,48.320536,35.177054,25.370154,30.263195,30.966756,11.274796,53.917940,4.977411,37.786491,10.142495,14.614861,62.440854,1.365007,56.267950,35.702244,14.138718,42.582476,-10.243105,21.859859,72.560865,22.530752,51.917036,59.272360,27.490872,31.783058,5.166055,44.585107,-4.423351,1.029989,56.471777,21.660125,75.307030,4.987743,26.855576,24.506997,78.936827,2.964607,29.574116,60.483815,-14.162775,21.040995,52.325391,61.275210,21.713736,36.825392,49.172600
 28.289800,57.642404,10.471831,60.761906,35.857990,1.003695,2.818776,51.361948,58.606774,23.335549,6.225582,33.838280,23.897887,26.239885,41.288172,5.845044,28.033207,26.166359,15.730721,68.054100,-2.362738,70.001828,32.057816,29.305796,23.864671,-0.965855,15.195446,70.442230,0.709671,50.239874,56.076466,26.624051,28.356947,4.856132,31.548255,4.050295,1.967012,79.661248,20.897430,73.214082,-5.253064,38.172494,30.967446,75.209292,-6.221436,41.857094,35.430202,-13.707209,-3.245621,49.144238,58.482379,16.871270,34.615363,60.099722
 18.815775,55.769464,37.112748,80.790468,26.147170,-17.808939,28.269775,51.968841,53.239986,9.505542,22.807596,62.620366,29.476904,45.482037,33.308050,19.878106,32.858041,42.978007,51.965807,88.364228,37.974755,95.695045,40.420657,41.740714,16.719242,22.006476,22.581884,74.560373,52.756898,100.820872,56.570478,24.782492,25.290628,-2.769259,23.198231,23.106778,42.209092,73.858584,19.600871,76.542004,15.621416,73.705567,7.948998,76.550454,17.097404,77.076689,21.227466,5.225993,52.135387,105.203889,55.440864,20.973772,60.448534,64.480265
 18.813431,55.766847,37.120300,80.841272,24.992526,-4.673026,28.271527,51.966903,57.248836,11.295903,22.789903,62.628508,29.498353,45.427910,33.321036,19.889874,32.875185,42.908410,51.971712,88.369355,37.975082,95.709928,40.425682,41.668420,16.751824,22.015841,22.580948,74.563451,52.759839,100.830308,56.542065,24.800682,21.132555,-4.004030,23.244094,23.105939,42.214512,73.855358,19.599938,76.542848,15.609572,73.715785,7.947570,76.553389,17.084671,77.092598,21.250954,5.255696,52.138655,105.213407,55.369208,20.988711,60.475493,64.444231
 18.813815,55.774554,37.092665,80.577664,25.018150,-4.477920,28.274718,51.977187,51.604210,9.919999,22.861605,62.601844,29.398105,45.690393,33.791028,19.389924,32.802612,43.283826,51.952634,88.346141,37.990827,95.672912,40.389168,41.838580,16.636963,21.966214,22.582026,74.562287,52.769469,100.802589,56.774036,24.963393,23.960150,-1.690217,23.111430,23.063435,42.216539,73.859921,19.601553,76.541016,15.665461,73.655509,7.953197,76.550675,17.137376,77.008653,21.180821,5.163250,52.149987,105.178697,55.701445,21.005510,60.348283,64.595322
 18.816788,55.767011,37.169827,81.113781,25.017248,-4.414007,28.262830,51.959726,53.354128,10.013976,22.734177,62.626826,29.589886,45.057146,33.539070,19.741081,32.941408,42.381813,51.980493,88.388170,37.950632,95.723723,40.320327,41.776749,16.883818,22.055253,22.582631,74.563859,52.740205,100.840451,56.483051,24.977775,22.833001,-1.812988,23.378827,23.158611,42.197756,73.857572,19.601800,76.542989,15.552070,73.803163,7.951579,76.553174,17.031318,77.205874,21.326604,5.353500,52.117898,105.226659,55.140906,21.130528,60.617077,64.412801
 18.815582,55.768268,37.092288,80.701070,25.020424,-4.384150,28.279946,51.971980,53.665659,10.027071,22.819595,62.624448,29.432910,45.556060,33.466592,19.692222,32.821911,43.151819,51.962920,88.366399,37.974604,95.702170,40.331872,41.909282,16.739317,21.978178,22.582164,74.563251,52.760899,100.834797,56.651531,24.866047,22.540679,-1.750376,23.228437,23.075250,42.213295,73.856482,19.601136,76.542450,15.651405,73.655337,7.949801,76.553190,17.126748,77.011986,21.233429,5.199287,52.140774,105.221911,55.551389,21.015273,60.400681,64.498509
 18.815052,55.769444,37.118826,80.792119,18.528095,-3.100374,28.270758,51.968700,53.241327,9.511656,22.809028,62.618056,29.481129,45.474343,33.316435,19.877527,32.863696,42.970262,51.972284,88.361987,37.979718,95.696785,40.423727,41.729743,16.734079,21.998463,22.585712,74.563837,52.759160,100.821108,56.572371,24.781896,18.538197,4.829438,23.212204,23.099849,42.213274,73.855755,19.604010,76.543196,15.625216,73.704495,7.951700,76.553299,17.100617,77.076477,21.246487,5.226046,52.139970,105.202044,55.442323,20.976774,60.454275,64.475080
 17.995418,55.367717,31.848032,80.792119,25.879473,-18.770089,27.445112,51.362885,59.358750,-4.451816,-3.336424,87.100543,-3.733647,51.939146,14.830369,0.228310,2.162529,46.272843,58.419853,111.065092,40.948427,131.516972,16.898868,45.314748,-21.282497,-2.969825,21.514676,74.055421,68.150598,129.749590,58.057096,22.281055,22.594021,-2.447651,-8.385638,1.844188,41.047298,70.795074,18.624768,75.976741,-9.666189,108.592345,6.982169,76.030256,-5.121029,113.368055,-5.310533,-35.090117,69.801539,137.927681,57.773527,10.968495,59.811575,66.124905
 18.017476,55.402955,34.697156,99.369055,25.790902,-17.830889,27.464997,51.413337,52.479129,2.411333,12.273592,72.121523,22.452388,42.120774,19.645966,10.322542,17.270511,34.153960,39.358298,105.007037,34.146560,115.315899,23.209936,30.437335,-1.347672,10.260618,21.523673,74.057060,55.858762,109.773552,34.678676,25.134557,22.763726,-2.464297,17.340928,30.024885,48.221018,87.027982,18.635949,75.975955,4.027716,99.235335,7.002845,76.031675,5.559256,100.397431,5.086732,-12.261539,53.278818,108.200043,11.431551,12.037139,42.056333,85.448588
