read: 30 expected: 30
xCurrent -14048.886511,-5485.014725,-4350.519433,-1857.679587,5740.951468,-15776.335082,2665.763756,3492.540966,3872.844718,-5466.919073,10993.526527,8238.279351,-22412.032504,-7057.876755,404.193305,27118.299171,-1869.624929,-8870.507701,1778.306396,17982.218847
xCurrent -13417.052767,-5084.826262,-4869.004593,-2382.172108,5442.536580,-14129.489565,2855.658320,6898.796490,3655.336345,-6268.907299,9880.156968,7603.803946,-21530.730771,-6892.129794,574.871147,25983.511583,-1697.028775,-8085.116275,1879.780338,14673.534695
xCurrent -13233.121338,-4950.453197,-4033.214299,-1082.472374,5273.534750,-13386.174543,1841.455556,2340.733940,3373.003273,-3762.015147,9370.687075,7552.671461,-20714.893127,-6710.403793,821.002411,23850.229874,-1644.772477,-7647.276705,1720.840966,16112.165896
xCurrent -12542.885714,-4541.135005,-4801.789790,-1878.993123,5007.379861,-12038.384670,2419.926972,6195.778766,3256.857586,-4985.924585,8451.947548,6916.695133,-20071.727252,-6559.110730,900.468611,23166.868912,-1520.319621,-6953.378576,1674.664589,12994.589290
xCurrent -12453.648478,-4459.948600,-4149.000363,-1029.280246,4872.876404,-11496.500527,1612.981267,3272.513727,3052.677339,-3558.397286,8128.005301,6877.979206,-19406.094388,-6380.699357,1017.719402,21626.292797,-1509.139537,-6607.306098,1608.145845,14072.351796
xCurrent -11554.970581,-3944.658889,-4940.702687,-1806.299655,4521.513265,-9964.164354,1999.755570,5904.182872,2800.135700,-4389.019607,7076.703047,6296.180280,-18353.391271,-6089.869290,1116.371833,20364.129408,-1402.026917,-5721.910735,1511.134832,11668.435383
xCurrent -11592.645051,-3952.942656,-4175.416282,-907.835983,4436.232075,-9687.958255,1204.724552,3395.571266,2642.427754,-3106.346657,6885.141277,6281.389558,-17850.624955,-5931.223690,1159.898847,19405.332357,-1426.618332,-5525.502613,1491.402906,12346.522085
xCurrent -10386.171698,-3309.471569,-5002.471541,-1634.580076,3950.342860,-7905.191843,1565.435346,5388.963381,2226.474543,-3526.500395,5542.891616,5599.487365,-16281.533991,-5435.200541,1256.256960,17353.551635,-1357.914528,-4433.735740,1261.213224,10219.683196
xCurrent -10561.927554,-3397.487031,-3509.039791,-71.432824,3839.240983,-7622.988828,114.569208,1764.142196,2041.201635,-1771.021131,5359.246155,5589.767139,-15607.680760,-5192.224917,1256.991059,16296.916297,-1439.300834,-4225.598548,1281.222690,10946.933058
xCurrent -9734.967535,-2958.690685,-4453.411590,-832.326783,3643.117271,-6984.677087,965.639807,4268.396944,1962.697666,-2372.140984,4715.989878,5120.556683,-15186.503326,-5042.415153,1259.009637,15851.244242,-1385.318524,-3835.585314,988.269507,9102.643549
xCurrent -9777.101390,-2964.643032,-3913.619450,-371.878183,3525.256146,-6661.163428,385.988659,2940.273002,1819.622677,-1881.071123,4554.543947,5083.872715,-14646.088163,-4835.853857,1223.065498,14955.283080,-1419.819577,-3617.607887,1022.674443,9669.794124
xCurrent -8513.665106,-2316.706608,-4758.465443,-1109.744681,3013.793092,-5227.771873,738.732392,4512.276953,1399.355185,-2167.504100,3488.286836,4535.570419,-13103.848992,-4243.152589,1157.800295,13233.856404,-1396.737520,-2711.454560,749.272052,7811.636048
xCurrent -8835.696705,-2485.281094,-2848.887493,674.903484,2901.293232,-5014.521369,-944.654438,947.295123,1206.542250,-654.610556,3367.283923,4534.545315,-12441.742806,-3965.274441,1087.490793,12300.668504,-1536.019683,-2556.482640,818.913718,8535.763086
xCurrent -7557.588006,-1773.168133,-4311.933603,-391.054943,2685.443570,-4459.227239,517.097022,4212.218493,1154.499179,-1266.138436,2577.647709,3877.619724,-12122.823888,-3834.383746,1065.218759,11988.459795,-1451.170208,-2204.351283,218.132256,6167.031181
xCurrent -7989.203196,-1974.078027,-3104.901054,580.362926,2573.700611,-4226.165089,-575.689735,2085.616371,1037.057441,-571.091008,2525.380536,3886.107034,-11456.105025,-3533.358484,894.584625,10815.811632,-1525.873144,-2041.381840,395.571732,7295.181898
xCurrent -7417.059579,-1653.498236,-3755.036393,61.582362,2433.087361,-3891.701072,-221.681218,2846.684724,956.756957,-830.904405,2293.279352,3751.348393,-11164.489525,-3402.200934,857.859010,10556.705515,-1481.724206,-1823.722366,273.531032,6702.711432
xCurrent -7514.947968,-1696.804206,-3022.376717,338.309389,2036.144569,-3068.740865,-885.144608,1764.574678,550.956632,-537.142060,1874.990491,3600.884509,-9672.387720,-2705.925756,651.136634,9193.247245,-1549.834754,-1280.615965,305.986232,6709.218444
xCurrent -6385.225430,-1187.146061,-4048.214487,-218.634842,1887.197930,-2814.851696,-214.507092,3181.742997,455.400785,-636.793133,1521.846776,3365.939025,-9529.909975,-2639.283171,625.865055,9011.369054,-1510.483807,-1147.371679,-27.446965,5402.034918
xCurrent -6650.337543,-1317.812726,-2834.599363,669.767764,1773.955307,-2642.586326,-1196.837260,1608.959120,357.016322,-165.445981,1460.218679,3359.401389,-9090.687546,-2436.461177,523.539575,8446.054417,-1631.812494,-1043.895750,64.067114,5839.024682
xCurrent -6032.826111,-983.362447,-3527.512406,192.992778,1639.619814,-2407.736503,-565.017875,2620.826144,281.277410,-333.726049,1147.062562,3153.097225,-8885.951713,-2342.610941,486.055867,8233.373246,-1583.742683,-908.108652,-184.442075,5092.260612
xCurrent -6141.148627,-1036.501309,-3132.038278,438.763930,1542.423781,-2259.330925,-886.151579,2081.113752,202.732673,-182.712968,1082.993811,3133.178801,-8554.208758,-2184.566335,405.532312,7856.140834,-1613.991035,-818.671985,-131.621509,5289.591617
xCurrent -5369.808168,-646.708535,-3621.499470,31.737457,1161.442131,-1668.781856,-537.041217,2691.119452,-49.685580,-217.742871,625.953144,2888.993423,-7751.813849,-1802.809776,233.550523,7034.402796,-1575.235420,-481.438439,-341.339301,4488.233761
xCurrent -5492.631134,-713.284209,-2991.485375,490.869204,1111.075630,-1608.438297,-1056.974258,1954.620950,-91.239482,9.132019,607.111312,2885.787640,-7557.412469,-1708.457492,187.951077,6832.444277,-1638.687486,-447.492601,-303.185024,4621.823923
xCurrent -4707.948430,-336.045913,-3384.674093,192.073430,656.235979,-996.506275,-590.090544,2521.234075,-435.841782,141.249601,43.571422,2570.449544,-6547.151464,-1221.536798,-46.606622,5776.692070,-1605.040999,-99.912946,-607.930676,3769.308626
xCurrent -4823.833706,-396.989849,-2451.321605,862.718974,592.998562,-930.623839,-1425.484535,1534.061715,-431.828519,382.557267,37.612345,2569.986713,-6368.723902,-1135.632209,-103.387854,5573.633417,-1701.005699,-69.800326,-550.502295,3927.093551
xCurrent -4237.599496,-74.576738,-3126.647330,424.231565,460.587535,-760.956524,-906.772965,2241.515953,-513.743443,298.686674,-181.342894,2414.958561,-6157.781632,-1034.776565,-163.994842,5350.442634,-1643.765964,30.646616,-754.416176,3426.833237
xCurrent -4572.997356,-246.212354,-2190.051274,1043.129769,366.576068,-658.713433,-1656.721368,1272.899574,-562.612264,535.062281,-200.134573,2410.465670,-5745.664020,-828.694417,-275.311343,4987.770327,-1735.328982,90.621460,-653.232097,3710.676535
xCurrent -3852.043018,148.027172,-2972.657429,556.586168,267.560153,-531.502629,-1019.948391,2179.313579,-638.203681,435.132684,-431.810545,2229.531220,-5652.048219,-782.193969,-306.526021,4882.287706,-1673.031311,172.582882,-946.768748,3027.240599
xCurrent -4157.642043,-11.912219,-2313.855582,992.969553,193.550723,-452.519427,-1537.434774,1462.705681,-675.784795,601.127165,-441.351873,2228.716542,-5307.947703,-604.366942,-421.339777,4549.624927,-1729.248131,219.356314,-834.423254,3331.303818
xCurrent -3868.743161,148.227989,-2637.062396,770.784556,118.019377,-360.974397,-1285.887060,1795.734705,-721.413099,546.827601,-532.618505,2164.933747,-5218.271773,-558.180149,-453.172618,4455.739249,-1693.254056,275.546570,-933.073918,3078.365543
xCurrent -3941.879590,106.013380,-2393.748750,882.509846,-1.488233,-231.733213,-1441.565442,1538.295453,-792.791411,610.338011,-581.984093,2140.738222,-4926.661144,-405.537130,-548.255382,4182.840429,-1700.965860,353.662863,-896.137304,3139.877553
xCurrent -3622.328909,264.270539,-2658.691781,709.812097,-99.883172,-127.025499,-1249.036162,1834.660804,-847.181973,595.126904,-670.186381,2078.921117,-4813.721937,-346.870202,-587.417146,4065.432009,-1674.645793,412.365454,-1002.383955,2830.312189
xCurrent -3720.107408,208.994626,-2236.001021,974.490540,-175.039133,-54.398515,-1567.037283,1404.481570,-890.905150,706.276931,-691.463811,2069.942567,-4614.792743,-244.826853,-653.026177,3870.151297,-1716.160468,453.862775,-960.944015,2928.030474
xCurrent -3418.534843,365.261819,-2555.822852,774.770224,-247.776047,22.891344,-1296.578170,1774.172502,-934.884283,672.899797,-790.085277,1994.987420,-4530.939330,-202.292927,-681.196947,3783.958600,-1685.126911,497.613895,-1084.532550,2632.742738
xCurrent -3506.828574,317.610568,-2258.292625,958.995323,-305.018950,77.043470,-1524.576886,1464.632851,-964.371444,746.855723,-804.484239,1988.709926,-4369.374054,-119.861455,-737.088393,3624.431100,-1711.355979,528.854135,-1044.086064,2729.733771
xCurrent -3352.870151,397.190513,-2408.468138,859.304536,-359.259647,132.144623,-1400.442220,1626.312912,-995.501195,734.874661,-857.675758,1949.997609,-4294.240363,-81.754609,-762.668253,3549.882546,-1693.894436,560.541511,-1100.457048,2588.511110
xCurrent -3354.013619,392.825605,-2221.838709,959.990361,-450.273675,218.364847,-1532.255628,1444.067710,-1044.185480,790.990130,-898.046706,1925.921954,-4098.643684,17.759986,-827.994546,3363.959176,-1706.334884,610.746531,-1091.890279,2592.379113
xCurrent -3112.273778,513.661165,-2431.583523,829.379853,-525.557678,290.950580,-1364.008920,1679.663586,-1087.400822,783.443754,-972.984236,1868.986509,-4002.236640,66.319626,-860.678101,3268.398783,-1685.482717,651.775665,-1183.270792,2364.425893
xCurrent -3205.349044,464.104931,-2050.825665,1071.822382,-583.965901,342.149302,-1658.458224,1308.441074,-1116.089069,869.887588,-986.728062,1862.332143,-3837.780123,148.984009,-916.029108,3113.293565,-1725.447473,680.430547,-1144.804538,2455.559871
xCurrent -2898.098084,627.488607,-2385.841330,869.505854,-639.625993,397.350735,-1378.686549,1675.188537,-1155.782419,840.049587,-1081.565370,1784.131787,-3778.973761,178.285408,-936.691648,3053.888370,-1694.930910,713.683463,-1275.281145,2177.433063
xCurrent -3027.884760,560.155460,-2039.848588,1090.116758,-684.072653,435.471903,-1649.129047,1335.970272,-1173.144229,910.919820,-1087.105593,1782.100394,-3618.562914,260.087037,-992.364607,2909.776221,-1728.692454,735.459263,-1224.672363,2296.948286
xCurrent -2844.828354,659.712943,-2242.783145,961.084827,-726.445911,476.664804,-1487.389349,1534.307038,-1201.986501,890.868613,-1141.003684,1739.316482,-3570.276420,284.616897,-1010.947822,2860.753693,-1706.472765,761.254267,-1293.343258,2148.425848
xCurrent -2923.403790,617.410462,-2025.962838,1077.830812,-796.883221,538.016880,-1636.876158,1330.812772,-1235.199499,935.158667,-1161.903963,1726.946586,-3390.043943,377.806875,-1072.710763,2704.959877,-1720.929127,798.735150,-1261.563906,2209.327332
xCurrent -2777.250977,692.382006,-2170.706964,991.845743,-825.437539,563.888866,-1531.071215,1474.804598,-1253.448410,926.239370,-1195.741947,1698.725208,-3366.132663,390.084491,-1082.604419,2678.994635,-1707.613130,814.087466,-1315.469945,2085.953030
xCurrent -2762.696542,695.796464,-1986.458551,1088.321453,-925.696043,648.766895,-1650.965760,1307.551233,-1305.398104,977.531504,-1236.351732,1671.607481,-3173.914722,488.757972,-1153.021144,2499.663462,-1718.459111,864.954913,-1312.515500,2074.054036
xCurrent -2576.371476,790.088012,-2173.022972,980.677435,-961.364667,679.650534,-1506.123546,1508.127210,-1327.310516,967.021955,-1283.367896,1630.324439,-3141.453239,505.101550,-1165.291860,2466.919153,-1702.408728,882.766209,-1388.762308,1906.328916
xCurrent -2630.774224,761.700068,-1982.809270,1100.174722,-990.865903,702.817383,-1651.218093,1329.126891,-1340.084628,1004.664036,-1288.721076,1627.387841,-3057.150181,547.617929,-1195.606213,2390.873617,-1722.265615,895.831193,-1365.982007,1956.811733
xCurrent -2537.923202,810.934878,-2081.110831,1038.295397,-1018.571970,726.765078,-1567.602605,1426.491877,-1358.266885,998.729914,-1318.473348,1602.907803,-3021.004388,565.766627,-1209.403110,2355.723629,-1710.427500,910.575960,-1402.693371,1880.814250
xCurrent -2554.919266,801.440975,-1968.735562,1099.418834,-1066.472699,765.115119,-1644.793019,1325.700359,-1380.294793,1023.979328,-1335.762551,1590.664798,-2915.398504,619.362608,-1247.255249,2262.721860,-1718.303985,933.854525,-1393.541580,1894.747005
xCurrent -2409.869009,875.316767,-2103.078174,1018.634761,-1105.145644,797.015490,-1540.194342,1459.957495,-1404.139287,1020.034303,-1373.905767,1557.960593,-2871.610920,641.479753,-1264.339113,2219.748385,-1704.305823,953.183622,-1448.889130,1773.674244
xCurrent -2442.835939,858.107007,-1984.647896,1092.642375,-1120.632325,808.566977,-1630.792794,1354.946495,-1409.966121,1040.863477,-1376.211053,1556.601959,-2825.542176,664.810054,-1280.356552,2181.032780,-1717.990033,959.518970,-1436.502321,1799.915319
xCurrent -2366.757364,897.762051,-2027.940377,1058.272388,-1179.948698,856.190124,-1576.370148,1398.152493,-1445.695912,1049.889326,-1416.208091,1524.920107,-2720.745344,717.740752,-1319.811610,2084.731665,-1706.704654,989.432745,-1465.295010,1739.913762
xCurrent -2372.859656,893.423600,-1930.122368,1116.819629,-1201.341346,871.782908,-1654.718589,1318.202361,-1451.717429,1066.942009,-1421.181655,1520.983550,-2679.165886,738.886069,-1334.987155,2048.763305,-1718.577736,998.198810,-1460.805387,1743.003171
xCurrent -2318.593894,920.806573,-1978.086150,1088.159192,-1220.122584,886.422204,-1614.695452,1364.680168,-1463.795404,1067.930187,-1437.818854,1506.537395,-2652.318005,752.431354,-1345.229278,2023.873168,-1712.752210,1007.282756,-1482.065377,1698.882416
xCurrent -2315.015196,921.658782,-1907.798748,1128.912908,-1253.609876,911.366352,-1663.615815,1305.030694,-1479.552996,1086.022129,-1451.357209,1495.679466,-2582.867259,787.471629,-1370.570666,1963.686444,-1718.817903,1022.482776,-1482.271540,1694.694234
xCurrent -2224.138767,968.196237,-1988.254885,1080.771788,-1281.035690,932.566717,-1598.527341,1384.928971,-1496.386960,1085.700951,-1477.089874,1472.566618,-2547.070020,805.405146,-1384.680930,1929.706843,-1710.218824,1035.738106,-1518.073918,1621.424036
xCurrent -2243.588855,958.069049,-1912.865127,1127.765559,-1292.223902,940.522548,-1656.125605,1319.734456,-1500.476282,1098.217686,-1479.115185,1471.105014,-2515.617824,821.260339,-1395.888760,1903.804571,-1718.969913,1040.192743,-1510.605757,1636.333448
xCurrent -2182.536156,990.160779,-1944.267339,1104.880650,-1334.515027,972.546695,-1619.554126,1351.613005,-1525.397827,1105.686967,-1507.708954,1446.653037,-2440.502767,859.037176,-1424.825787,1836.335763,-1711.853161,1060.830801,-1534.316065,1589.260540
xCurrent -2189.880256,985.761977,-1869.249679,1150.403274,-1349.893674,983.273263,-1678.630405,1290.703032,-1529.944221,1117.881571,-1511.292044,1443.608319,-2408.337207,875.386827,-1436.731660,1809.469027,-1721.013631,1066.957950,-1530.504431,1593.560172
xCurrent -2147.303244,1007.785522,-1909.011679,1126.652535,-1363.427042,993.390998,-1645.159065,1328.619070,-1539.028366,1118.159590,-1524.093686,1431.910829,-2388.856673,885.229347,-1444.465739,1791.661555,-1716.276262,1073.517111,-1547.855453,1560.078856
xCurrent -2149.731256,1006.123869,-1849.599527,1161.665635,-1387.661178,1010.609883,-1687.030390,1278.640477,-1549.967167,1131.286768,-1533.215928,1424.127824,-2336.085356,912.003758,-1464.265647,1747.311726,-1721.588302,1084.282773,-1546.332459,1560.952699
xCurrent -2110.721241,1026.499961,-1886.717797,1139.598892,-1397.531377,1017.948521,-1657.372183,1314.336449,-1556.437990,1130.604472,-1543.480167,1414.419265,-2323.999336,918.107930,-1469.328896,1735.813995,-1717.762186,1089.074991,-1562.126037,1530.600937
xCurrent -2099.358522,1031.995599,-1825.839732,1174.384265,-1433.378406,1043.362071,-1697.353330,1265.390280,-1573.623279,1146.351397,-1559.056445,1400.731582,-2251.318327,955.045817,-1497.351308,1673.844791,-1722.400552,1105.292678,-1565.797308,1520.606932
xCurrent -2034.977560,1065.697254,-1889.080286,1137.584768,-1445.992390,1052.625196,-1648.275913,1326.024417,-1582.391520,1144.602027,-1574.471298,1385.646165,-2238.207513,961.684903,-1503.084505,1661.009229,-1716.614974,1111.383710,-1592.381250,1470.747744
xCurrent -2055.015188,1055.222913,-1817.854028,1182.050518,-1456.955218,1060.017663,-1702.094226,1265.397076,-1586.359731,1155.411605,-1576.441880,1384.054265,-2206.677368,977.821917,-1514.823979,1635.996339,-1724.606918,1115.647200,-1584.648672,1485.385917
xCurrent -2016.983937,1075.880379,-1858.310350,1157.184060,-1466.885779,1067.338238,-1667.421081,1303.329664,-1593.700810,1153.967060,-1587.610617,1373.507300,-2193.601598,984.495153,-1520.546198,1623.653630,-1719.728723,1120.683365,-1600.688115,1456.966564
xCurrent -2028.505365,1069.768090,-1805.659898,1187.668447,-1484.641996,1079.467716,-1704.517276,1258.761271,-1600.831772,1163.088287,-1592.963166,1368.800783,-2152.037814,1006.001020,-1536.857444,1589.727892,-1723.931420,1128.509490,-1595.531058,1465.212416
xCurrent -1993.399774,1088.432608,-1840.780288,1166.789877,-1491.704833,1084.550766,-1677.155288,1291.437723,-1605.875700,1161.971898,-1601.111748,1360.762837,-2144.945815,1009.661888,-1540.159865,1582.719588,-1720.418293,1131.980642,-1609.925606,1438.697586
xCurrent -1992.938922,1088.501864,-1815.035097,1181.231535,-1504.589167,1093.287844,-1693.897554,1270.573008,-1611.779441,1167.516307,-1605.891659,1356.405229,-2118.652887,1023.328446,-1550.784014,1560.787460,-1722.112047,1137.732167,-1609.796421,1437.641551
xCurrent -1965.261486,1102.970375,-1835.522500,1168.336570,-1515.389141,1100.766745,-1676.363425,1290.437448,-1617.998895,1168.332463,-1613.796385,1348.695744,-2103.675102,1031.093323,-1557.321711,1547.144724,-1719.360085,1142.766934,-1620.788478,1416.461087
xCurrent -1968.974549,1100.790112,-1803.882663,1187.250824,-1524.562055,1106.806858,-1699.202865,1264.657736,-1621.746523,1173.893458,-1616.506018,1346.172713,-2083.658940,1041.487551,-1565.283053,1530.751624,-1722.554351,1146.578947,-1619.106191,1418.615590
xCurrent -1946.172493,1112.806976,-1823.471142,1175.182961,-1532.584711,1112.344911,-1682.247405,1283.345221,-1626.787392,1174.235939,-1623.131054,1339.642359,-2072.307266,1047.357429,-1570.226974,1520.451375,-1720.014709,1150.347154,-1628.534064,1401.291089
xCurrent -1948.761790,1111.171963,-1783.966279,1198.558678,-1546.744339,1121.647766,-1710.253129,1251.232181,-1632.725304,1181.666311,-1627.797206,1335.198732,-2042.037834,1063.063808,-1582.417313,1495.538378,-1723.684999,1156.318442,-1627.089015,1402.609153
xCurrent -1920.696200,1126.142771,-1812.581243,1181.664865,-1552.330055,1125.546845,-1687.320792,1278.010624,-1636.925291,1180.884608,-1634.582773,1328.288851,-2035.948915,1066.204236,-1585.231907,1489.683262,-1720.805808,1159.017572,-1639.054224,1381.561779
xCurrent -1924.786851,1123.891537,-1784.566937,1198.170740,-1562.538547,1132.224705,-1706.650341,1254.835409,-1641.332819,1186.009457,-1637.893658,1325.132391,-2012.849326,1078.217450,-1594.552206,1470.960089,-1723.071072,1163.372467,-1637.235451,1384.191168
xCurrent -1893.001577,1140.842983,-1814.363738,1180.100241,-1570.997543,1137.998792,-1682.616724,1282.538763,-1646.786982,1185.612102,-1645.783796,1317.065496,-2002.584284,1083.541470,-1599.279174,1461.350841,-1719.733836,1167.364162,-1650.329556,1360.590562
xCurrent -1905.674972,1134.044922,-1767.602505,1209.116399,-1578.148916,1142.491509,-1717.984388,1243.965145,-1649.043834,1192.125310,-1646.884101,1316.034084,-1982.690311,1093.944159,-1607.006805,1446.098491,-1725.099203,1169.966825,-1645.342173,1369.218568
xCurrent -1871.921701,1152.554985,-1804.372346,1187.010859,-1584.397744,1146.866338,-1687.324984,1277.952316,-1654.490686,1190.640721,-1655.534806,1307.265524,-1975.826150,1097.518227,-1610.351723,1439.390402,-1721.117660,1173.161013,-1660.139409,1344.645027
xCurrent -1884.356054,1145.878274,-1771.298166,1207.296476,-1590.024083,1150.380094,-1712.232361,1249.935340,-1655.974903,1195.102937,-1656.227195,1306.627083,-1958.779677,1106.547509,-1617.114703,1426.520533,-1724.417531,1175.314160,-1655.052536,1353.403007
xCurrent -1868.306045,1154.689424,-1788.063560,1196.668708,-1594.940897,1153.714304,-1698.161440,1264.751758,-1659.247342,1194.550996,-1660.438421,1302.364232,-1952.548985,1109.840253,-1620.155992,1420.659061,-1722.087598,1177.720954,-1661.526929,1342.045723
xCurrent -1870.827215,1153.202887,-1769.100061,1206.997863,-1603.691163,1159.271009,-1710.623944,1249.459051,-1662.676620,1197.933079,-1662.952101,1299.857918,-1934.381188,1119.512406,-1627.880072,1405.981711,-1723.164695,1181.521677,-1660.180150,1343.267812
xCurrent -1846.509314,1166.052583,-1790.901817,1193.662519,-1610.551674,1163.767737,-1693.292400,1269.282382,-1666.987096,1197.881235,-1668.373394,1294.126504,-1926.636388,1123.617988,-1631.665553,1398.631813,-1720.539066,1184.704491,-1670.020507,1325.278162
xCurrent -1851.761718,1163.186936,-1771.514508,1205.603412,-1613.412921,1165.497273,-1707.866361,1253.497167,-1667.831963,1200.526543,-1668.728481,1293.772485,-1918.843821,1127.744863,-1634.770645,1392.693341,-1722.815436,1185.711269,-1667.931356,1328.772122
xCurrent -1825.305593,1177.179437,-1783.205716,1196.114752,-1634.653621,1179.169807,-1690.653817,1266.730434,-1679.888078,1204.109949,-1680.340344,1281.823154,-1882.421574,1146.988147,-1650.977695,1361.452322,-1718.709760,1195.442309,-1679.321011,1307.995101
xCurrent -1828.787281,1175.172216,-1749.080545,1217.900205,-1637.427950,1180.699442,-1718.966916,1239.933065,-1679.559131,1208.145699,-1680.411976,1281.718328,-1876.823624,1149.947202,-1653.410624,1356.863670,-1723.630361,1195.828625,-1677.378801,1310.796962
xCurrent -1816.586857,1181.748536,-1762.914855,1209.735964,-1639.871488,1182.291279,-1708.030519,1251.893969,-1681.599743,1207.819365,-1683.343969,1278.540678,-1873.524212,1151.679801,-1654.916897,1353.968622,-1722.136919,1197.016223,-1682.551750,1302.310977
xCurrent -1820.119111,1179.759215,-1749.538806,1217.061648,-1649.013326,1187.883979,-1715.917974,1240.482925,-1685.550073,1211.149385,-1686.349531,1275.296469,-1851.353166,1163.388376,-1663.802312,1337.359174,-1722.449380,1200.974486,-1681.383529,1303.649755
xCurrent -1800.504795,1190.133282,-1766.986673,1206.892027,-1652.115338,1189.859239,-1704.762342,1255.213707,-1687.410638,1210.839881,-1689.230635,1271.904290,-1849.594731,1164.310032,-1664.963164,1335.133411,-1721.176508,1202.409100,-1688.732384,1290.310444
