 292.842295,778.998750,-495.313475,-107.282506,-220.551477,-56.502192,-201.872983,13.266395,226.595143,-952.261997,-356.009511,180.344824,1419.809700,-1442.992750,-965.972135,893.958610,102.066592,659.699890,-658.649014,-515.659867,-43.349854,706.236092,112.070605,-756.334124,-661.139138,75.072414,684.840478,952.488140,97.346888,492.976376,-793.456261,237.169614,-1758.854177,3853.159095,-973.994082,187.927523,-553.775747,680.782582,-860.245660,-851.018795,-507.754585,943.063868,-32.363410,-884.257639,-0.140870,-149.585819,-286.540697,-437.181332,4396.292903,3239.268872,277.443437,-2428.256279,153.138039,-826.416125,-489.918899,-655.366929,253.586313,905.454636,-125.335390,112.122101,757.074560,-154.434436,142.237433,-612.048423,-743.101131,-714.842458,321.289092,925.620654,4908.182377,5853.855899,242.495513,-577.269716,886.016926,0.914950,150.744476,-22.438604,3470.647981,-1763.179151,-148.326730,-297.564998,847.874417,552.317564,-437.200282,803.661644,238.190575,-558.187037,-770.536206,-460.970601,776.334741,176.558412,731.359403,1.129624,761.026123,-371.210153,-950.879482,-596.618990,-336.447452,439.900668,337.970945,-187.594171,908.396773,-320.721772,-445.492744,784.443057,-393.481666,-752.733282,-563.139291,-707.659217,573.000124,349.141364,-876.883178,727.513064,-252.884330,634.158533,949.286209,672.152123,604.993493,-121.690819,-693.614019,-162.633664,-116.002790,-561.088023,325.288943,-310.076672,333.007020,17.159591,-827.863394,732.828170,-301.430167,-673.470469,-394.470623,-144.087850,303.557560,635.466808,2858.213055,-1862.568230,367.142885,776.905247,212.978760,172.371066,-903.852851,789.681671,666.255998,812.855168,79.907156,403.719165,-647.609633,-323.132715,-704.168172,912.887136,-915.836904,641.980915,909.499364,-894.398670,-521.847980,-389.905469,2603.872414,-1369.470630,-157.543141,-127.668343,-291.084482,655.975104,463.467177,-693.924073,-367.781409,-628.877050,91.483755,664.231174,-50.407437,501.630086,692.470772,781.215954,-95.024352,-928.562626,-719.120598,619.348161,-47.335054,631.115640,496.359025,719.474498,-200.503652,164.599002,145.566976,172.762295,-2.983303,-696.924623,-708.182953,-799.939796,888.210647,933.598853,-638.088440,-67.691802,-715.051103,815.550286,609.326322,-184.187973,-172.246923,40.313657,-463.858134,944.265549
 287.021931,774.723541,-491.104757,-102.623628,-220.629725,-56.515530,-200.098121,9.264950,221.299132,-941.417096,-314.193994,138.493693,1550.102561,-2144.453944,-862.112585,795.840814,91.762722,652.172431,-648.812485,-498.571043,-46.390441,685.966588,222.679407,-724.248825,-644.529749,79.492409,670.725236,943.128343,95.742100,493.117263,-840.993873,426.600287,-2066.137857,4239.923177,-1014.427617,380.508193,-557.194605,666.155755,-853.083695,-814.820354,-505.828103,896.471449,-38.611518,-858.511517,-0.372732,-151.233437,331.963079,48.436951,3611.279892,2115.480728,1460.203598,-2171.907024,153.291683,-841.521056,-480.619160,-638.304077,244.247680,885.856341,-121.473178,113.540132,752.946013,-154.594878,140.983829,-611.348939,-725.339521,-691.171473,1082.367855,1748.159461,3414.407823,3884.256291,1341.423207,936.622043,882.749644,-0.736005,325.916297,-113.463041,3785.082907,-2150.641857,63.514370,-375.350502,833.330861,548.488573,-423.206287,790.338492,228.517772,-546.091894,-750.552225,-454.696652,760.204305,169.892017,731.379324,0.966283,742.002019,-373.529260,-928.557127,-588.527271,-337.628585,432.328500,336.561888,-185.779392,892.290799,-307.995920,-429.651369,758.346425,-393.953389,-739.190217,-552.941984,-698.190283,550.707646,342.828807,-863.869546,724.217700,-247.310839,634.498648,941.859308,669.760267,597.779920,-119.761044,-684.398138,-163.103235,-116.638297,-560.123214,324.873782,-310.183963,324.987113,21.971300,-815.424770,716.073587,-305.951014,-661.094632,-391.531156,-141.479257,422.148048,513.555087,3354.371775,-2125.981011,489.114372,646.561038,206.436876,176.980783,-882.677989,786.155668,650.728587,811.863377,78.169537,401.646697,-645.076324,-313.268998,-703.934112,905.763884,-877.110290,609.569016,858.606490,-857.556951,-384.659887,-433.377403,3254.465296,-1626.131154,-63.619145,-168.202944,-284.048304,642.105409,454.617787,-681.732026,-362.433693,-619.976604,88.243424,655.141229,-48.665828,502.301009,680.354186,757.998693,-91.093119,-889.961391,-711.527104,603.336073,-47.863293,631.193593,493.718768,717.753339,-198.315462,166.225943,144.988352,170.245619,-3.885888,-694.606027,-673.874797,-763.935966,836.288292,885.360491,-619.366432,-52.691537,-701.261597,802.738892,593.845788,-173.397665,-171.311565,42.800531,-461.188211,940.859433
 275.776281,766.460858,-482.982922,-93.608813,-220.778155,-56.538938,-196.715167,1.629516,212.118630,-922.093203,-187.728651,-20.962787,1560.172770,-2830.553680,-595.594787,478.041599,74.832185,637.136041,-630.569365,-466.955238,-50.196696,648.794967,416.494801,-666.147727,-611.330222,87.000743,644.271118,925.470427,91.930530,494.469260,-981.292324,882.679721,-2397.547819,4533.563964,-1138.842031,841.194611,-563.163520,640.491322,-840.193669,-750.911484,-502.230504,814.504552,-49.948623,-812.745973,-0.163909,-153.665753,698.750444,279.643521,4929.573744,2761.816335,2278.007664,-2948.355537,185.069093,-875.300335,-463.220297,-606.692646,226.934762,849.435008,-114.076738,116.027018,744.857538,-154.913724,138.798075,-609.811249,-596.341920,-523.191478,1129.904326,1742.841501,5330.137146,5926.126768,1538.201604,1214.121003,885.119491,6.572135,742.401219,-357.680602,3998.462794,-2539.871968,543.124085,-590.227395,809.762830,541.474705,-397.197480,765.385468,210.730113,-523.420314,-713.428921,-442.922985,730.127670,157.424729,731.395900,0.629279,706.688564,-377.700414,-887.148497,-573.435917,-339.532499,417.928274,333.688187,-182.219181,862.594439,-284.820646,-400.686648,710.440787,-394.570809,-714.162372,-534.006698,-680.354699,509.207181,331.077342,-839.540762,717.874595,-236.514153,635.124054,927.441932,665.079149,583.943331,-115.982956,-666.664529,-163.983857,-117.821519,-558.238251,324.038102,-310.384069,309.894300,30.884335,-792.147829,684.764602,-314.310068,-637.910182,-384.757341,-137.228416,755.446226,202.273292,3780.402422,-2274.967641,827.744686,317.238652,194.449215,185.079256,-843.214762,779.549728,621.764340,809.897093,74.737018,397.678064,-640.177256,-294.328994,-703.425895,892.066788,-810.300551,553.459094,776.002800,-795.768269,28.912139,-569.143001,3754.631350,-1827.625002,259.783594,-306.555071,-270.243768,615.183845,437.933748,-658.761348,-352.257745,-602.913383,82.070546,637.734668,-45.433054,503.461068,658.126011,716.225911,-84.126473,-820.276619,-697.282610,574.393784,-48.857171,631.291842,488.535376,714.379054,-194.028408,169.413819,143.845822,165.297269,-5.294690,-689.894953,-615.445183,-702.357524,747.595210,803.057151,-587.290724,-27.055539,-675.472335,778.961505,564.920220,-153.284815,-169.650138,47.744367,-455.992685,934.176178
 265.268750,758.735460,-475.412131,-85.160526,-220.911986,-56.556514,-193.618753,-5.369313,206.126203,-908.570431,-42.247239,-256.682033,1468.728809,-2992.031339,-342.799378,94.262281,63.453281,622.474641,-614.723509,-439.710235,-50.287813,616.638071,566.068813,-616.970179,-577.663235,92.081462,621.012583,909.711850,83.604307,499.783866,-1132.708118,1295.926337,-2544.175070,4678.466346,-1279.990712,1259.276240,-568.856498,620.265787,-829.606721,-700.258277,-499.071392,750.040959,-59.397577,-776.021804,3.152450,-153.654341,1453.723034,722.461015,4383.048607,1503.037078,3111.552199,-2070.816922,317.995061,-1008.309816,-447.566883,-579.564512,211.977969,817.811371,-107.264610,117.922884,737.093063,-155.228106,138.424558,-607.515937,-489.007326,-386.536874,2122.717901,2704.583489,3781.545342,4188.036084,2562.419413,2481.304118,894.109026,23.079382,1115.090637,-606.930413,4124.235421,-2720.287935,950.938672,-807.419337,793.579452,532.580223,-374.502296,743.382934,195.608068,-503.405783,-681.225845,-432.510343,703.849459,146.468885,731.370498,0.270807,676.100237,-381.074374,-851.320102,-560.235694,-340.667911,404.850950,330.740708,-178.802098,837.159685,-265.454404,-376.291466,669.765573,-394.674974,-692.630959,-517.596819,-664.458985,473.060235,320.842393,-818.167081,711.988010,-226.383080,635.649573,913.846158,660.593116,571.196566,-112.359333,-650.221530,-164.757517,-118.843897,-556.436894,323.191782,-310.555275,296.473339,38.558129,-771.673541,657.304308,-321.483640,-617.478336,-372.623708,-134.596999,1087.826073,-83.325527,3950.723053,-2331.097080,1165.291033,18.765725,185.375988,191.811622,-808.764988,773.712060,596.438932,807.971239,71.399763,394.037806,-635.589331,-276.842139,-702.858462,879.363411,-759.067971,510.260835,721.501136,-751.252240,461.549247,-715.164341,3849.851553,-1866.976267,633.426313,-463.356721,-254.572033,587.259076,423.079292,-638.341221,-343.022899,-587.207556,76.457572,621.745405,-42.618392,504.330596,639.233575,682.049681,-78.603499,-762.880922,-684.656641,550.510113,-49.745900,631.291287,483.539106,711.135509,-189.912747,172.474943,142.734060,160.516297,-6.149123,-685.145095,-571.961383,-656.162392,681.225010,741.614174,-563.144443,-7.852742,-652.828710,758.345057,539.550394,-135.725367,-168.345630,52.609843,-451.070915,927.743360
 255.421759,751.490132,-468.332752,-77.219778,-221.033306,-56.569181,-190.724697,-11.910539,202.331045,-899.666614,68.585457,-458.057948,1488.301972,-3210.370888,-168.639769,-198.415892,54.098453,608.180284,-600.681433,-415.875871,-47.615584,587.931395,684.599789,-573.803884,-543.518731,95.292297,600.463687,895.547919,66.361359,513.658058,-1254.860341,1621.876767,-2668.414726,4883.670742,-1400.352133,1593.478823,-577.156219,606.843845,-820.662186,-658.642889,-496.253308,697.485936,-67.476240,-745.534648,33.917416,-136.776917,1623.352068,757.216959,5734.305045,2822.077019,3099.810889,-3100.589479,499.501366,-1076.564016,-431.525538,-557.209156,198.891808,789.983618,-100.942040,119.366836,729.646880,-155.528115,138.896565,-604.901277,-168.308598,-10.102995,1840.337252,2379.968526,5555.448767,6149.767841,2492.671609,2375.597689,1004.503566,182.570456,1417.321483,-817.613998,4305.912399,-2884.720458,1273.304708,-984.854570,783.503880,516.609647,-354.309015,723.720154,182.569641,-485.537782,-652.924216,-423.201640,680.607031,136.728836,731.307952,-0.108701,649.250568,-383.828445,-819.893695,-548.540010,-341.227737,392.870260,327.766713,-175.529357,814.994622,-248.961938,-355.365142,634.609850,-394.426933,-673.797834,-503.192842,-650.140300,441.184089,311.816919,-799.157997,706.495933,-216.864418,636.088767,900.995022,656.287280,559.404690,-108.878369,-634.913409,-165.438215,-119.726856,-554.710432,322.335715,-310.699016,284.418895,45.236181,-753.464369,632.948423,-327.702611,-599.282325,-349.326424,-134.619271,1347.068355,-305.903483,4159.173629,-2461.065720,1433.591689,-212.389823,182.778261,196.279657,-778.291546,768.474375,574.025959,806.088933,68.168199,390.690588,-631.277484,-260.631073,-702.245217,867.517015,-717.386171,475.153920,679.751229,-715.767187,784.981504,-825.086426,4080.308688,-1955.977367,915.881114,-577.269568,-232.152337,554.540703,409.859693,-620.212208,-334.589404,-572.686850,71.325145,606.986251,-40.119341,504.994436,622.830017,653.379861,-74.105466,-714.435708,-673.295371,530.334371,-50.553906,631.213886,478.718777,708.014342,-185.957269,175.417470,141.654471,155.897403,-6.683424,-680.447576,-537.786900,-619.618853,628.836448,693.218854,-543.975777,7.300849,-632.736413,740.204378,517.041126,-120.207597,-167.315058,57.374556,-446.400466,921.548916
 246.168748,744.675936,-461.693829,-69.735983,-221.143840,-56.577706,-187.975573,-18.121606,199.369257,-892.755784,170.245743,-655.429410,1514.147363,-3365.801702,-21.625044,-459.336518,45.742167,592.720879,-588.075820,-394.802754,-42.774309,561.843361,780.431684,-535.159887,-509.094805,97.115640,582.214438,882.755434,38.889209,539.361495,-1358.718575,1904.394661,-2751.059833,5037.285602,-1507.736590,1886.170566,-590.227027,603.348478,-812.972581,-623.452071,-493.708498,653.505305,-74.426889,-719.447130,72.913539,-116.408658,2232.283867,1060.708782,4898.318303,1320.813575,3741.797703,-1908.950633,701.972140,-1235.888481,-413.342562,-539.436165,187.346502,765.193273,-95.037536,120.458221,722.504207,-155.810652,140.309823,-601.099551,-21.427210,161.509340,2457.257448,2994.973511,4717.087771,5224.717941,2953.827132,2925.078099,1085.942760,288.552121,1685.084717,-1003.080817,4446.392958,-2999.391902,1553.468066,-1138.170427,781.317703,490.761284,-336.018126,705.893539,171.198508,-469.440019,-627.781562,-414.804990,659.840780,127.985891,731.210526,-0.508725,625.424997,-386.089344,-792.016641,-538.067345,-341.348653,381.815689,324.796453,-172.397378,795.410765,-234.702900,-337.150010,603.790600,-393.931139,-657.105890,-490.414988,-637.127690,412.784107,303.775552,-782.079165,701.348312,-207.908357,636.452699,888.821050,652.148414,548.455030,-105.529678,-620.609902,-166.037627,-120.488202,-553.051476,321.470746,-310.816710,273.500857,51.099355,-737.118735,611.141794,-333.128369,-582.940375,-312.582196,-139.064120,1573.215960,-503.647579,4299.881458,-2556.215663,1670.922731,-416.223661,189.952620,196.337212,-750.932297,763.664409,553.991485,804.250648,65.045996,387.605554,-627.211947,-245.547893,-701.590346,856.417795,-682.389939,445.764164,644.785353,-685.964832,1082.975708,-927.342473,4229.582353,-2012.414815,1174.400527,-677.674137,-201.352109,516.941720,398.246796,-604.333394,-326.843894,-559.208974,66.608896,593.303402,-37.867274,505.506689,608.353281,628.862900,-70.365315,-672.769660,-662.952636,512.982962,-51.297894,631.074749,474.064056,705.007941,-182.151749,178.248821,140.606905,151.433722,-7.016109,-675.839724,-509.923807,-589.661045,585.970634,653.698474,-528.203385,19.685328,-614.745703,724.057857,496.876927,-106.355338,-166.498333,62.025614,-441.961183,915.580798
 237.452228,738.250723,-455.451522,-62.665463,-221.245023,-56.582719,-185.345968,-24.060935,196.726774,-886.715912,261.896847,-840.346850,1550.152555,-3501.222367,102.549123,-684.570899,38.694919,573.899054,-576.661366,-376.051683,-36.201455,537.881201,859.226248,-500.193526,-474.658729,97.936526,565.915652,871.168509,0.909982,579.140257,-1440.947918,2139.905670,-2819.078588,5179.948618,-1597.083784,2131.870368,-609.737902,612.917470,-806.292675,-592.867317,-491.387327,615.968548,-80.440400,-696.639194,169.669133,-65.165902,2277.631511,1021.639920,6071.086848,2735.578864,3494.497873,-3197.531601,907.136750,-1275.553459,-389.845424,-528.377801,177.120675,742.869939,-89.495551,121.269779,715.656514,-156.065908,141.915060,-595.901045,241.027287,457.284668,2315.702402,2852.158666,5420.465192,5999.620844,2918.837823,2863.859652,1240.234879,474.053858,1914.728617,-1156.137341,4579.144931,-3097.990861,1789.742284,-1262.770892,789.283514,453.387952,-319.096245,689.477985,161.188558,-454.829245,-605.241398,-407.173489,641.128685,120.073969,731.079229,-0.928648,604.090420,-387.950445,-767.053573,-528.606632,-341.130226,371.555144,321.849702,-169.400349,777.911639,-222.221380,-321.103961,576.457831,-393.258011,-642.151359,-478.977953,-625.213597,387.261166,296.548371,-766.602429,696.504173,-199.469102,636.750541,877.264899,648.164714,538.252657,-102.304059,-607.201063,-166.565581,-121.142864,-551.453705,320.597677,-310.909735,263.541671,56.285319,-722.329181,591.460022,-337.881356,-568.161322,-260.815193,-149.720680,1757.906661,-671.655711,4426.562866,-2649.836699,1867.592314,-587.650670,209.822842,189.717284,-725.936503,759.087904,535.936202,802.454925,62.032935,384.755809,-623.367227,-231.468041,-700.895796,845.976314,-652.428967,420.688049,615.601071,-660.836951,1341.893911,-1016.462789,4373.408931,-2065.945870,1393.247666,-758.602686,-160.104216,473.890623,388.217929,-590.653745,-319.691669,-546.655900,62.255974,580.569056,-35.813939,505.903731,595.411242,607.575293,-67.203454,-636.395634,-653.449647,497.847487,-51.989801,630.884822,469.565405,702.109351,-178.486845,180.975769,139.590527,147.118020,-7.214342,-671.337307,-486.593482,-564.460645,549.970890,620.568995,-514.883787,30.066725,-598.510488,709.551195,478.665683,-93.884310,-165.850881,66.556167,-437.734971,909.827262
 229.222248,732.177962,-449.567873,-55.970276,-221.338056,-56.584740,-182.822927,-29.758952,194.206389,-881.016092,345.780395,-1013.615859,1588.877571,-3619.139121,209.932358,-880.092484,33.589355,549.963858,-566.262049,-359.329388,-28.244546,515.720833,924.997453,-468.370887,-440.471015,98.049606,551.255176,860.658976,-45.796032,632.415639,-1506.886990,2339.742675,-2872.678971,5301.685952,-1671.178062,2339.707396,-635.991571,636.640380,-800.465232,-565.510579,-489.251513,583.438843,-85.372009,-675.971228,257.018095,-21.858343,2679.165663,1197.435044,5316.686849,1315.928627,4059.185190,-1977.139963,1085.760364,-1411.837126,-360.123545,-522.515580,168.073579,722.505030,-84.271671,121.856088,709.090580,-156.285928,144.970251,-585.458367,395.393992,627.693860,2575.159611,3125.336530,5210.455826,5764.393031,3112.039862,3087.889636,1362.495596,588.044145,2114.711954,-1275.483654,4694.162221,-3178.128954,1991.950369,-1364.704707,808.141164,405.180011,-303.028403,674.098759,152.310686,-441.489307,-584.876786,-400.192281,624.145145,112.864145,730.914490,-1.367770,584.839269,-389.482319,-744.519396,-519.995775,-340.646657,361.983948,318.939516,-166.531507,762.128070,-211.182404,-306.826850,551.981680,-392.456500,-628.632623,-468.662469,-614.235601,364.153285,290.004358,-752.474250,691.929547,-191.504946,636.989988,866.274190,644.325598,528.716944,-99.193302,-594.593323,-167.030407,-121.703467,-549.911668,319.717274,-310.979409,254.401594,60.901053,-708.855494,573.571978,-342.054117,-554.712154,-195.565366,-167.171885,1911.826297,-817.297469,4530.655831,-2731.258793,2032.052492,-734.125238,242.853489,175.393090,-702.620373,754.523655,519.557995,800.698655,59.126592,382.117904,-619.721353,-218.285687,-700.163182,836.118813,-626.344344,398.940953,592.963241,-640.253654,1570.826237,-1095.213561,4498.055872,-2111.395319,1582.747772,-825.590303,-108.743937,426.415233,379.750617,-579.120230,-313.052843,-534.928707,58.222535,568.675948,-33.924095,506.211033,583.719539,588.860903,-64.494039,-604.253352,-644.652122,484.492055,-52.638446,630.652353,465.214014,699.312203,-174.954005,183.604503,138.604190,142.943145,-7.319251,-666.946292,-466.658405,-542.842753,519.131829,592.237193,-503.410760,38.938764,-583.759849,696.415318,462.102709,-82.574768,-165.338974,70.963271,-433.705572,904.277033
 221.435163,726.425801,-444.009829,-49.617266,-221.423949,-56.584200,-180.398818,-35.233410,191.827641,-875.582009,422.922069,-1175.360217,1627.683953,-3723.424921,303.790959,-1049.824878,31.025833,519.822766,-556.742360,-344.431289,-19.187176,495.127702,980.671888,-439.315899,-406.751568,97.674261,537.942820,851.123456,-98.855246,697.229453,-1560.220183,2510.284648,-2915.969406,5406.952976,-1732.060490,2514.865797,-668.354276,673.831170,-795.392836,-540.299763,-487.268736,554.920387,-89.244085,-656.904736,388.182424,42.212488,2683.587563,1136.861650,6245.215376,2589.921662,3760.615661,-3217.480735,1257.676673,-1431.370152,-322.004489,-524.647759,160.120750,703.741210,-79.329773,122.258385,702.819250,-156.433591,149.932430,-570.040877,571.019047,818.385880,2608.106095,3177.421827,5413.076285,5986.475304,3171.495087,3145.119085,1506.438626,705.305682,2289.366925,-1364.934892,4794.776771,-3243.688773,2165.102385,-1447.954460,837.358623,347.999959,-287.331083,659.424226,144.391487,-429.253997,-566.353637,-393.769953,608.634048,106.254453,730.716507,-1.825324,567.353454,-390.739458,-724.036097,-512.107731,-339.954295,353.017561,316.074496,-163.783818,747.778506,-201.333389,-294.015655,529.883380,-391.561493,-616.318683,-459.296744,-604.064285,343.097375,284.040556,-739.494987,687.595954,-183.978090,637.177568,855.802524,640.621540,519.778902,-96.190044,-582.706465,-167.439220,-122.180766,-548.420635,318.830261,-311.026992,245.968759,65.031165,-696.506763,557.214947,-345.716715,-542.393651,-119.423236,-191.204873,2040.660268,-943.691455,4618.266246,-2803.208934,2168.765932,-859.015853,287.881112,153.404161,-680.376357,749.744601,504.626956,798.977246,56.323361,379.671354,-616.255283,-205.910196,-699.394156,826.783474,-603.221318,379.759138,578.172471,-624.382845,1771.783621,-1163.979127,4608.239352,-2150.725726,1747.309409,-881.476565,-48.386505,375.744962,372.757552,-569.603155,-306.859412,-523.943767,54.471874,557.533245,-32.171211,506.447024,573.065474,572.238177,-62.145934,-575.562174,-636.456447,472.594280,-53.250521,630.383750,461.001744,696.610647,-171.545381,186.140694,137.646616,138.902219,-7.357489,-662.667827,-449.349761,-524.009723,492.297014,567.623597,-493.372918,46.637470,-570.278336,684.440853,446.946927,-72.253604,-164.936658,75.246541,-429.858356,898.919383
 214.052641,720.966326,-438.748453,-43.577312,-221.503559,-56.581460,-178.066760,-40.499580,189.741814,-870.636072,493.982190,-1325.853712,1665.206923,-3816.437862,386.401217,-1197.390096,31.411995,483.123083,-547.991256,-331.199938,-9.262046,475.918510,1028.423989,-412.737699,-373.669839,96.970537,525.695935,842.485548,-155.767410,770.850468,-1604.547206,2657.802548,-2951.128948,5497.888738,-1782.432893,2663.381430,-705.517866,722.330764,-791.025147,-516.361002,-485.411133,529.691845,-91.518411,-638.485761,496.093647,91.156652,2965.768918,1244.373060,5623.591158,1381.762000,4240.926644,-2140.165997,1394.981561,-1534.788813,-276.829792,-531.126578,153.200071,686.190704,-74.639522,122.508836,696.855653,-156.477073,158.479924,-546.862745,711.880105,967.424473,2724.261459,3317.112635,5411.642371,5984.388276,3281.967794,3263.756985,1643.208294,788.280405,2443.702261,-1426.534600,4882.707663,-3296.755022,2314.346467,-1516.818379,875.342858,284.397618,-271.556331,645.152413,137.298426,-417.994683,-549.406025,-387.832633,594.390577,100.162954,730.485421,-2.300501,551.380308,-391.764722,-705.303918,-504.841193,-339.096618,344.586600,313.260220,-161.150326,734.643625,-192.479688,-282.435912,509.791170,-390.598364,-605.028898,-450.743928,-594.594915,323.803350,278.574721,-727.504853,683.479274,-176.854354,637.318868,845.808649,637.043933,511.379107,-93.287646,-571.471249,-167.798132,-122.583984,-546.976467,317.937326,-311.053675,238.152288,68.743611,-685.129027,542.177710,-348.909325,-531.031454,-35.548251,-220.972746,2150.367441,-1054.233194,4692.042840,-2866.544884,2283.258510,-966.214060,342.477251,124.739466,-658.664886,744.525963,490.966945,797.284964,53.619061,377.398230,-612.952427,-194.263400,-698.590265,817.917484,-582.292469,362.517333,572.311684,-613.348606,1947.168835,-1223.407209,4705.532957,-2184.680556,1891.688707,-929.042498,19.258167,323.195062,367.089671,-561.905863,-301.053658,-513.629569,50.973003,547.063405,-30.534814,506.625386,563.285868,557.344161,-60.091330,-549.731980,-628.780886,461.909418,-53.831219,630.084121,456.921065,693.999300,-168.253762,188.589549,136.716489,134.988714,-7.347087,-658.500587,-434.125340,-507.396630,468.648443,545.965270,-484.479079,53.401300,-557.892168,673.461666,433.004588,-62.782220,-164.623669,79.407270,-426.180131,893.744172
